shipment_id,event_ts,event_type,event_city,event_state
SHP00010446,2025-07-07T06:00:00,In Transit,Rachaelborough,CO
SHP00010446,2025-07-08T02:00:00,Out For Delivery,Port Christine,CO
SHP00010446,2025-07-09T14:00:00,Delivered,North Kimberlyville,NY
SHP00010449,2024-02-22T01:00:00,Label Created,Ramirezfort,CA
SHP00010449,2024-02-23T10:00:00,Picked Up,East Gabriel,AZ
SHP00010449,2024-02-24T01:00:00,In Transit,South Steven,NC
SHP00010449,2024-02-25T16:00:00,Out For Delivery,Knappburgh,NY
SHP00010449,2024-02-26T10:00:00,Delivered,Howardborough,IL
SHP00010450,2024-07-29T09:00:00,Label Created,Ashleyburgh,FL
SHP00010450,2024-07-30T15:00:00,Picked Up,Port Sydneyburgh,TX
SHP00010450,2024-07-31T18:00:00,In Transit,South Tammiebury,NC
SHP00010450,2024-08-01T18:00:00,Out For Delivery,Timothymouth,WA
SHP00010450,2024-08-02T17:00:00,Delivered,West Troyberg,WA
SHP00010451,2025-06-26T01:00:00,Label Created,West Michaelberg,MA
SHP00010451,2025-06-27T16:00:00,Picked Up,East Ginatown,WA
SHP00010451,2025-06-28T18:00:00,In Transit,Matthewport,NY
SHP00010451,2025-06-29T10:00:00,Out For Delivery,West Karenborough,GA
SHP00010451,2025-06-30T18:00:00,Delivered,Jamesfort,NY
SHP00010452,2024-08-27T15:00:00,Label Created,Garnermouth,WA
SHP00010452,2024-08-28T05:00:00,Picked Up,Lake Josephstad,CO
SHP00010452,2024-08-29T03:00:00,In Transit,Port Carlaberg,NY
SHP00010452,2024-08-30T06:00:00,Out For Delivery,New Kyleburgh,FL
SHP00010452,2024-08-31T10:00:00,Delivered,New Jeffrey,FL
SHP00010453,2024-05-04T11:00:00,Label Created,Rasmussenview,CA
SHP00010453,2024-05-05T09:00:00,Picked Up,Markville,GA
SHP00010453,2024-05-06T14:00:00,In Transit,Loganhaven,CA
SHP00010453,2024-05-07T14:00:00,Out For Delivery,Sheltonchester,IL
SHP00010453,2024-05-08T06:00:00,Delivered,Brittneystad,MA
SHP00010457,2024-12-09T20:00:00,Label Created,Shawnland,NC
SHP00010457,2024-12-10T01:00:00,Picked Up,Michelleborough,IL
SHP00010457,2024-12-11T00:00:00,In Transit,North Stephanie,GA
SHP00010457,2024-12-12T06:00:00,Out For Delivery,East Jennifer,GA
SHP00010457,2024-12-13T14:00:00,Delivered,Riddleland,NC
SHP00010458,2026-01-07T17:00:00,Label Created,Joshuaside,TX
SHP00010458,2026-01-08T20:00:00,Picked Up,Tracieside,AZ
SHP00010458,2026-01-09T11:00:00,In Transit,Port Tyler,CO
SHP00010458,2026-01-10T10:00:00,Out For Delivery,New Garyborough,NC
SHP00010458,2026-01-11T02:00:00,Delivered,Obrienberg,WA
SHP00010461,2025-10-29T00:00:00,Label Created,Hopkinsstad,CO
SHP00010461,2025-10-30T17:00:00,Picked Up,Port Christinemouth,TX
SHP00010461,2025-10-31T09:00:00,In Transit,New Angelicamouth,WA
SHP00010461,2025-11-01T07:00:00,Out For Delivery,Kristyland,NY
SHP00010461,2025-11-02T05:00:00,Delivered,Maryland,TX
SHP00010463,2025-02-08T13:00:00,Label Created,Port Trevor,WA
SHP00010463,2025-02-09T18:00:00,Picked Up,Port Michael,TX
SHP00010463,2025-02-10T06:00:00,In Transit,Richardport,CO
SHP00010463,2025-02-11T07:00:00,Out For Delivery,West Dawn,WA
SHP00010463,2025-02-12T14:00:00,Delivered,North Ashley,IL
SHP00010464,2024-06-08T06:00:00,Label Created,North Williamstad,IL
SHP00010464,2024-06-09T16:00:00,Picked Up,Lake Eduardobury,IL
SHP00010464,2024-06-10T18:00:00,In Transit,Alexanderton,FL
SHP00010464,2024-06-11T19:00:00,Out For Delivery,East Timothy,NY
SHP00010464,2024-06-12T00:00:00,Delivered,Oliverbury,NY
SHP00010466,2024-06-03T02:00:00,Label Created,Samanthaview,AZ
SHP00010466,2024-06-04T14:00:00,Picked Up,Hoganfort,CO
SHP00010466,2024-06-05T20:00:00,In Transit,Johnchester,AZ
SHP00010466,2024-06-06T17:00:00,Out For Delivery,Sandovalfort,GA
SHP00010466,2024-06-07T08:00:00,Delivered,East Ashleyfurt,IL
SHP00010468,2024-07-06T11:00:00,Label Created,Mannborough,TX
SHP00010468,2024-07-07T03:00:00,Picked Up,Herrerahaven,NC
SHP00010468,2024-07-08T19:00:00,In Transit,New Christopher,CO
SHP00010468,2024-07-09T00:00:00,Out For Delivery,Charlesberg,WA
SHP00010468,2024-07-10T08:00:00,Delivered,Lake Michellemouth,MA
SHP00010469,2024-02-08T12:00:00,Label Created,Whitetown,NY
SHP00010469,2024-02-09T03:00:00,Picked Up,Hunterburgh,NC
SHP00010469,2024-02-10T04:00:00,In Transit,Reyeshaven,NC
SHP00010469,2024-02-11T08:00:00,Out For Delivery,Haleview,GA
SHP00010469,2024-02-12T09:00:00,Delivered,South Justin,FL
SHP00010470,2024-02-03T06:00:00,Label Created,North Ashleymouth,TX
SHP00010470,2024-02-04T11:00:00,Picked Up,Fergusonshire,MA
SHP00010470,2024-02-05T07:00:00,In Transit,South Amybury,FL
SHP00010470,2024-02-06T06:00:00,Out For Delivery,Jenniferfurt,GA
SHP00010470,2024-02-07T16:00:00,Delivered,Davisshire,GA
SHP00010471,2024-11-14T12:00:00,Label Created,Lake Barbarachester,IL
SHP00010471,2024-11-15T05:00:00,Picked Up,West Jessica,GA
SHP00010471,2024-11-16T06:00:00,In Transit,Jameschester,IL
SHP00010471,2024-11-17T11:00:00,Out For Delivery,Kristinahaven,IL
SHP00010471,2024-11-18T07:00:00,Delivered,East Antonioville,MA
SHP00010472,2025-05-23T10:00:00,Label Created,North Monicamouth,IL
SHP00010472,2025-05-24T16:00:00,Picked Up,New Alexandramouth,GA
SHP00010472,2025-05-25T01:00:00,In Transit,Julieshire,TX
SHP00010472,2025-05-26T19:00:00,Out For Delivery,Gibsonborough,GA
SHP00010472,2025-05-27T12:00:00,Delivered,East Williamhaven,AZ
SHP00010473,2024-10-17T07:00:00,Label Created,North Mark,IL
SHP00010473,2024-10-18T18:00:00,Picked Up,New Michelleside,FL
SHP00010473,2024-10-19T08:00:00,In Transit,Grantstad,WA
SHP00010473,2024-10-20T16:00:00,Out For Delivery,South Jennifer,AZ
SHP00010473,2024-10-21T11:00:00,Delivered,West Katrina,MA
SHP00010475,2025-06-10T11:00:00,Label Created,Rebeccaton,AZ
SHP00010475,2025-06-11T02:00:00,Picked Up,Walterborough,FL
SHP00010475,2025-06-12T07:00:00,In Transit,South Emma,TX
SHP00010475,2025-06-13T20:00:00,Out For Delivery,East Michaelville,GA
SHP00010475,2025-06-14T13:00:00,Delivered,South Jessefort,AZ
SHP00010480,2025-04-22T15:00:00,Label Created,Knightport,GA
SHP00010480,2025-04-23T13:00:00,Picked Up,Port Ryan,TX
SHP00010480,2025-04-24T03:00:00,In Transit,Ericshire,MA
SHP00010480,2025-04-25T04:00:00,Out For Delivery,West Justinton,FL
SHP00010480,2025-04-26T08:00:00,Delivered,Alisontown,VA
SHP00010484,2024-05-14T15:00:00,Label Created,South Brittany,MA
SHP00010484,2024-05-15T16:00:00,Picked Up,Lake Allen,CA
SHP00010484,2024-05-16T15:00:00,In Transit,Lake Christopherfurt,MA
SHP00010484,2024-05-17T04:00:00,Out For Delivery,Kathyport,CO
SHP00010484,2024-05-18T03:00:00,Delivered,Thomasburgh,GA
SHP00010486,2024-10-29T14:00:00,Label Created,Lake Sethstad,WA
SHP00010486,2024-10-30T20:00:00,Picked Up,Bakerville,CO
SHP00010486,2024-10-31T05:00:00,In Transit,Bentonville,CA
SHP00010486,2024-11-01T09:00:00,Out For Delivery,Jenniferberg,NC
SHP00010486,2024-11-02T04:00:00,Delivered,Lake Sarah,GA
SHP00010490,2025-08-07T17:00:00,Label Created,North Jenniferport,TX
SHP00010490,2025-08-08T14:00:00,Picked Up,New Jillian,NC
SHP00010490,2025-08-09T14:00:00,In Transit,East Kristie,GA
SHP00010490,2025-08-10T02:00:00,Out For Delivery,Saraport,NC
SHP00010490,2025-08-11T10:00:00,Delivered,Christensenburgh,MA
SHP00010491,2024-10-19T13:00:00,Label Created,South David,CA
SHP00010491,2024-10-20T05:00:00,Picked Up,Lake Cynthia,TX
SHP00010491,2024-10-21T17:00:00,In Transit,Shawnville,FL
SHP00010491,2024-10-22T04:00:00,Out For Delivery,New Mitchell,NY
SHP00010491,2024-10-23T18:00:00,Delivered,Lake Natashamouth,NY
SHP00010492,2024-07-08T20:00:00,Label Created,Hillmouth,VA
SHP00010492,2024-07-09T14:00:00,Picked Up,Rhondafurt,AZ
SHP00010492,2024-07-10T19:00:00,In Transit,Greenland,VA
SHP00010492,2024-07-11T20:00:00,Out For Delivery,Johnsonville,MA
SHP00010492,2024-07-12T01:00:00,Delivered,West Joshua,VA
SHP00010493,2025-03-07T03:00:00,Label Created,Thomasfort,VA
SHP00010493,2025-03-08T02:00:00,Picked Up,East Anthony,MA
SHP00010493,2025-03-09T00:00:00,In Transit,South Lauramouth,AZ
SHP00010493,2025-03-10T06:00:00,Out For Delivery,East Curtischester,IL
SHP00010493,2025-03-11T17:00:00,Delivered,Ramoschester,NY
SHP00010495,2025-09-29T07:00:00,Label Created,Lake Mary,NC
SHP00010495,2025-09-30T15:00:00,Picked Up,Jessicahaven,NY
SHP00010495,2025-10-01T06:00:00,In Transit,Myersmouth,VA
SHP00010495,2025-10-02T01:00:00,Out For Delivery,Jamesport,IL
SHP00010495,2025-10-03T01:00:00,Delivered,Melissachester,CO
SHP00010496,2024-03-15T08:00:00,Label Created,Port Lisa,NC
SHP00010496,2024-03-16T10:00:00,Picked Up,West Michealborough,CO
SHP00010496,2024-03-17T02:00:00,In Transit,Cindyhaven,WA
SHP00010496,2024-03-18T04:00:00,Out For Delivery,Mccormickmouth,NC
SHP00010496,2024-03-19T16:00:00,Delivered,Bradfordborough,CA
SHP00010497,2024-12-14T09:00:00,Label Created,Port David,CA
SHP00010497,2024-12-15T08:00:00,Picked Up,West Brandonside,GA
SHP00010497,2024-12-16T08:00:00,In Transit,Gutierrezmouth,AZ
SHP00010497,2024-12-17T08:00:00,Out For Delivery,Harrisfurt,NC
SHP00010497,2024-12-18T16:00:00,Delivered,South Stevenshire,VA
SHP00010498,2024-09-23T20:00:00,Label Created,Alexanderbury,NY
SHP00010498,2024-09-24T16:00:00,Picked Up,New Oscarport,TX
SHP00010498,2024-09-25T00:00:00,In Transit,Kellystad,NY
SHP00010498,2024-09-26T17:00:00,Out For Delivery,East Tammymouth,VA
SHP00010498,2024-09-27T07:00:00,Delivered,Lake Sandra,AZ
SHP00010499,2024-06-20T03:00:00,Label Created,Port Michaelview,AZ
SHP00010499,2024-06-21T19:00:00,Picked Up,Moorechester,TX
SHP00010499,2024-06-22T06:00:00,In Transit,North Williambury,TX
SHP00010499,2024-06-23T09:00:00,Out For Delivery,Delgadoville,NC
SHP00010499,2024-06-24T18:00:00,Delivered,Taylormouth,TX
SHP00010501,2025-10-22T10:00:00,Label Created,North Kelli,NY
SHP00010501,2025-10-23T04:00:00,Picked Up,Pattonfort,TX
SHP00010501,2025-10-24T00:00:00,In Transit,Westland,CO
SHP00010501,2025-10-25T15:00:00,Out For Delivery,Brownchester,VA
SHP00010501,2025-10-26T02:00:00,Delivered,Nashport,WA
SHP00010502,2024-04-27T11:00:00,Label Created,Lake Lisafurt,CA
SHP00010502,2024-04-28T16:00:00,Picked Up,Andreahaven,WA
SHP00010502,2024-04-29T15:00:00,In Transit,West Christopherview,AZ
SHP00010502,2024-04-30T07:00:00,Out For Delivery,Timothyberg,CA
SHP00010502,2024-05-01T13:00:00,Delivered,Jimmyberg,CA
SHP00010506,2024-07-17T03:00:00,Label Created,New Laura,CO
SHP00010506,2024-07-18T07:00:00,Picked Up,South Crystal,NC
SHP00010506,2024-07-19T11:00:00,In Transit,New Brittanyland,FL
SHP00010506,2024-07-20T17:00:00,Out For Delivery,Martinborough,IL
SHP00010506,2024-07-21T11:00:00,Delivered,North Stevenmouth,TX
SHP00010508,2024-09-23T04:00:00,Label Created,New Jenniferport,VA
SHP00010508,2024-09-24T05:00:00,Picked Up,Port Justinchester,NY
SHP00010508,2024-09-25T14:00:00,In Transit,Richardshire,NY
SHP00010508,2024-09-26T06:00:00,Out For Delivery,East Colin,MA
SHP00010508,2024-09-27T19:00:00,Delivered,Jasonfurt,TX
SHP00010509,2025-07-18T04:00:00,Label Created,Lake Krystal,CA
SHP00010509,2025-07-19T01:00:00,Picked Up,East Kelli,NC
SHP00010509,2025-07-20T19:00:00,In Transit,Brewerbury,IL
SHP00010509,2025-07-21T08:00:00,Out For Delivery,East Kimberly,FL
SHP00010509,2025-07-22T13:00:00,Delivered,South Brendashire,AZ
SHP00010510,2024-07-15T08:00:00,Label Created,New Stevenview,CA
SHP00010510,2024-07-16T08:00:00,Picked Up,Paulshire,NY
SHP00010510,2024-07-17T06:00:00,In Transit,Proctorside,CO
SHP00010510,2024-07-18T02:00:00,Out For Delivery,South Kellyside,MA
SHP00010510,2024-07-19T12:00:00,Delivered,Melissaview,GA
SHP00010511,2025-08-16T10:00:00,Label Created,Lake Nathan,VA
SHP00010511,2025-08-17T04:00:00,Picked Up,East Amanda,AZ
SHP00010511,2025-08-18T16:00:00,In Transit,Tammyview,FL
SHP00010511,2025-08-19T05:00:00,Out For Delivery,Megantown,GA
SHP00010511,2025-08-20T04:00:00,Delivered,Jeffhaven,WA
SHP00010513,2025-04-05T08:00:00,Label Created,Patriciahaven,CO
SHP00010513,2025-04-06T14:00:00,Picked Up,Tommystad,AZ
SHP00010513,2025-04-07T11:00:00,In Transit,Hurstberg,FL
SHP00010513,2025-04-08T12:00:00,Out For Delivery,Devintown,TX
SHP00010513,2025-04-09T03:00:00,Delivered,North Brittany,FL
SHP00010516,2024-07-07T05:00:00,Label Created,North Antoniohaven,CA
SHP00010516,2024-07-08T07:00:00,Picked Up,West Melissaport,VA
SHP00010516,2024-07-09T14:00:00,In Transit,Edwardsview,NY
SHP00010516,2024-07-10T15:00:00,Out For Delivery,Melissashire,GA
SHP00010516,2024-07-11T18:00:00,Delivered,Palmerburgh,VA
SHP00010519,2025-03-24T06:00:00,Label Created,East Micheal,CA
SHP00010519,2025-03-25T19:00:00,Picked Up,Calvinhaven,TX
SHP00010519,2025-03-26T04:00:00,In Transit,Lindamouth,IL
SHP00010519,2025-03-27T12:00:00,Out For Delivery,West Melissa,NY
SHP00010519,2025-03-28T01:00:00,Delivered,Lisahaven,NY
SHP00010520,2025-04-16T05:00:00,Label Created,Port William,NY
SHP00010520,2025-04-17T00:00:00,Picked Up,Jenniferville,TX
SHP00010520,2025-04-18T18:00:00,In Transit,West Aaron,VA
SHP00010520,2025-04-19T10:00:00,Out For Delivery,South Loriview,AZ
SHP00010520,2025-04-20T09:00:00,Delivered,Morrisonborough,CO
SHP00010521,2024-09-10T15:00:00,Label Created,Port Marvinton,GA
SHP00010521,2024-09-11T03:00:00,Picked Up,New Michael,WA
SHP00010521,2024-09-12T05:00:00,In Transit,Smithchester,NY
SHP00010521,2024-09-13T04:00:00,Out For Delivery,Danielchester,VA
SHP00010521,2024-09-14T20:00:00,Delivered,Jenniferfurt,CA
SHP00010522,2024-01-23T16:00:00,Label Created,New Mary,IL
SHP00010522,2024-01-24T19:00:00,Picked Up,Lake Kathleenbury,IL
SHP00010522,2024-01-25T07:00:00,In Transit,Port Kimmouth,GA
SHP00010522,2024-01-26T14:00:00,Out For Delivery,Amberchester,WA
SHP00010522,2024-01-27T12:00:00,Delivered,Westtown,GA
SHP00010525,2024-11-09T08:00:00,Label Created,West Blake,NY
SHP00010525,2024-11-10T08:00:00,Picked Up,South Dianeview,CA
SHP00010525,2024-11-11T00:00:00,In Transit,Jobury,CO
SHP00010525,2024-11-12T08:00:00,Out For Delivery,West Nicole,WA
SHP00010525,2024-11-13T10:00:00,Delivered,Port Ryan,CA
SHP00010526,2025-06-30T15:00:00,Label Created,East Kyle,WA
SHP00010526,2025-07-01T16:00:00,Picked Up,Brandonville,WA
SHP00010526,2025-07-02T08:00:00,In Transit,Timothyberg,GA
SHP00010526,2025-07-03T06:00:00,Out For Delivery,Jacobsside,NY
SHP00010526,2025-07-04T16:00:00,Delivered,Lake Todd,AZ
SHP00010528,2025-01-11T15:00:00,Label Created,East Ronaldton,FL
SHP00010528,2025-01-12T06:00:00,Picked Up,Brownmouth,VA
SHP00010528,2025-01-13T08:00:00,In Transit,West Erica,AZ
SHP00010528,2025-01-14T08:00:00,Out For Delivery,New Martin,IL
SHP00010528,2025-01-15T13:00:00,Delivered,New Caseyhaven,NC
SHP00010529,2024-03-13T00:00:00,Label Created,Robertland,VA
SHP00010529,2024-03-14T18:00:00,Picked Up,Pamelaport,TX
SHP00010529,2024-03-15T01:00:00,In Transit,Port Suzanneport,NC
SHP00010529,2024-03-16T17:00:00,Out For Delivery,South Tracyton,TX
SHP00010529,2024-03-17T10:00:00,Delivered,Port Charlestown,IL
SHP00010530,2024-07-12T03:00:00,Label Created,New Pamela,TX
SHP00010530,2024-07-13T15:00:00,Picked Up,Brianfurt,WA
SHP00010530,2024-07-14T18:00:00,In Transit,Marshstad,WA
SHP00010530,2024-07-15T11:00:00,Out For Delivery,Lake Josephfurt,NC
SHP00010530,2024-07-16T00:00:00,Delivered,Alyssaburgh,CA
SHP00010531,2024-10-17T16:00:00,Label Created,North Ryanmouth,GA
SHP00010531,2024-10-18T13:00:00,Picked Up,Rebeccamouth,CA
SHP00010531,2024-10-19T20:00:00,In Transit,East Jill,CO
SHP00010531,2024-10-20T01:00:00,Out For Delivery,Edwardmouth,GA
SHP00010531,2024-10-21T20:00:00,Delivered,Jameschester,TX
SHP00010532,2025-03-01T13:00:00,Label Created,Carpenterberg,CA
SHP00010532,2025-03-02T20:00:00,Picked Up,Sandystad,CO
SHP00010532,2025-03-03T02:00:00,In Transit,South Robin,NC
SHP00010532,2025-03-04T17:00:00,Out For Delivery,Lake Stephenbury,IL
SHP00010532,2025-03-05T02:00:00,Delivered,Nelsonview,NY
SHP00010535,2025-07-21T20:00:00,Label Created,South Mike,WA
SHP00010535,2025-07-22T01:00:00,Picked Up,Port Natalie,NY
SHP00010535,2025-07-23T00:00:00,In Transit,Wheelerfort,NY
SHP00010535,2025-07-24T05:00:00,Out For Delivery,Hernandezport,FL
SHP00010535,2025-07-25T17:00:00,Delivered,Nicoletown,CO
SHP00010536,2024-08-23T02:00:00,Label Created,Lucasville,GA
SHP00010536,2024-08-24T17:00:00,Picked Up,Bakerview,CA
SHP00010536,2024-08-25T09:00:00,In Transit,South Michele,VA
SHP00010536,2024-08-26T01:00:00,Out For Delivery,Gabrielleview,VA
SHP00010536,2024-08-27T00:00:00,Delivered,Ianfurt,NC
SHP00010537,2024-02-07T11:00:00,Label Created,Cookside,GA
SHP00010537,2024-02-08T18:00:00,Picked Up,Gloriaburgh,NC
SHP00010537,2024-02-09T18:00:00,In Transit,West Dakotaton,GA
SHP00010537,2024-02-10T14:00:00,Out For Delivery,West Alexport,AZ
SHP00010537,2024-02-11T06:00:00,Delivered,Jacobside,GA
SHP00010538,2026-02-24T10:00:00,Label Created,Crystalport,IL
SHP00010538,2026-02-25T17:00:00,Picked Up,East Elainehaven,GA
SHP00010538,2026-02-26T01:00:00,In Transit,North Davidmouth,GA
SHP00010538,2026-02-27T00:00:00,Out For Delivery,Phillipsstad,AZ
SHP00010538,2026-02-28T18:00:00,Delivered,North Anthonyshire,IL
SHP00010539,2024-02-28T15:00:00,Label Created,Adambury,MA
SHP00010539,2024-02-29T19:00:00,Picked Up,East Danielle,GA
SHP00010539,2024-03-01T11:00:00,In Transit,New Jamesview,WA
SHP00010539,2024-03-02T12:00:00,Out For Delivery,South Brittany,MA
SHP00010539,2024-03-03T11:00:00,Delivered,South Williamhaven,AZ
SHP00010541,2025-08-08T06:00:00,Label Created,Velazquezmouth,GA
SHP00010541,2025-08-09T00:00:00,Picked Up,Cunninghammouth,NY
SHP00010541,2025-08-10T08:00:00,In Transit,Rebeccaville,CO
SHP00010541,2025-08-11T14:00:00,Out For Delivery,Port Nathanport,NC
SHP00010541,2025-08-12T12:00:00,Delivered,New Duane,VA
SHP00010542,2025-10-02T18:00:00,Label Created,Edgarberg,TX
SHP00010542,2025-10-03T15:00:00,Picked Up,West Tonyatown,MA
SHP00010542,2025-10-04T14:00:00,In Transit,New Lori,GA
SHP00010542,2025-10-05T01:00:00,Out For Delivery,Brownmouth,CO
SHP00010542,2025-10-06T16:00:00,Delivered,South Saraburgh,AZ
SHP00010547,2024-02-02T09:00:00,Label Created,Melissafurt,VA
SHP00010547,2024-02-03T20:00:00,Picked Up,Kellyside,CA
SHP00010547,2024-02-04T10:00:00,In Transit,Annaton,AZ
SHP00010547,2024-02-05T00:00:00,Out For Delivery,Barbarastad,MA
SHP00010547,2024-02-06T18:00:00,Delivered,Longborough,TX
SHP00010549,2024-05-21T02:00:00,Label Created,Michaelchester,CO
SHP00010549,2024-05-22T05:00:00,Picked Up,North Roger,AZ
SHP00010549,2024-05-23T05:00:00,In Transit,East Karen,IL
SHP00010549,2024-05-24T15:00:00,Out For Delivery,East Marietown,NY
SHP00010549,2024-05-25T05:00:00,Delivered,Williamsburgh,WA
SHP00010550,2025-03-16T17:00:00,Label Created,North Bruce,CO
SHP00010550,2025-03-17T09:00:00,Picked Up,Joshuabury,NY
SHP00010550,2025-03-18T09:00:00,In Transit,New Sydney,MA
SHP00010550,2025-03-19T06:00:00,Out For Delivery,Lake Jason,AZ
SHP00010550,2025-03-20T19:00:00,Delivered,Turnerside,NC
SHP00010551,2024-03-23T07:00:00,Label Created,North Michaelland,TX
SHP00010551,2024-03-24T09:00:00,Picked Up,Port Bruceport,IL
SHP00010551,2024-03-25T20:00:00,In Transit,East Charlene,GA
SHP00010551,2024-03-26T13:00:00,Out For Delivery,Jefferyhaven,CO
SHP00010551,2024-03-27T08:00:00,Delivered,Lake Randy,NC
SHP00010554,2025-04-20T02:00:00,Label Created,North Patrick,MA
SHP00010554,2025-04-21T03:00:00,Picked Up,Smithfurt,AZ
SHP00010554,2025-04-22T18:00:00,In Transit,West Tracy,CA
SHP00010554,2025-04-23T20:00:00,Out For Delivery,Simmonsburgh,NY
SHP00010554,2025-04-24T10:00:00,Delivered,Johnsonbury,FL
SHP00010555,2025-04-28T20:00:00,Label Created,Theresaberg,FL
SHP00010555,2025-04-29T19:00:00,Picked Up,Sharonport,CO
SHP00010555,2025-04-30T16:00:00,In Transit,Whitetown,CO
SHP00010555,2025-05-01T02:00:00,Out For Delivery,East Cassandra,VA
SHP00010555,2025-05-02T08:00:00,Delivered,Huffmanborough,TX
SHP00010556,2024-09-15T13:00:00,Label Created,Hoffmanport,WA
SHP00010556,2024-09-16T20:00:00,Picked Up,Floresborough,AZ
SHP00010556,2024-09-17T12:00:00,In Transit,Rosefort,NY
SHP00010556,2024-09-18T16:00:00,Out For Delivery,North Jennifer,NC
SHP00010556,2024-09-19T18:00:00,Delivered,Lake Bryan,GA
SHP00010557,2024-06-17T15:00:00,Label Created,Jessicastad,FL
SHP00010557,2024-06-18T06:00:00,Picked Up,Jasonside,GA
SHP00010557,2024-06-19T08:00:00,In Transit,Joneschester,MA
SHP00010557,2024-06-20T17:00:00,Out For Delivery,East Johnnystad,NY
SHP00010557,2024-06-21T15:00:00,Delivered,North Julie,MA
SHP00010560,2024-02-05T15:00:00,Label Created,South James,WA
SHP00010560,2024-02-06T09:00:00,Picked Up,East Tamarafurt,CO
SHP00010560,2024-02-07T05:00:00,In Transit,Cliffordview,CO
SHP00010560,2024-02-08T11:00:00,Out For Delivery,East Zachary,VA
SHP00010560,2024-02-09T09:00:00,Delivered,Zacharyview,WA
SHP00010561,2025-02-23T04:00:00,Label Created,Brianberg,TX
SHP00010561,2025-02-24T13:00:00,Picked Up,Riggshaven,CA
SHP00010561,2025-02-25T16:00:00,In Transit,Lake Pamela,IL
SHP00010561,2025-02-26T20:00:00,Out For Delivery,Mariaborough,MA
SHP00010561,2025-02-27T01:00:00,Delivered,Mendozaville,VA
SHP00010563,2024-06-11T05:00:00,Label Created,Simonstad,CA
SHP00010563,2024-06-12T03:00:00,Picked Up,New Michaelside,CA
SHP00010563,2024-06-13T03:00:00,In Transit,Bellside,IL
SHP00010563,2024-06-14T00:00:00,Out For Delivery,East Hannah,VA
SHP00010563,2024-06-15T13:00:00,Delivered,North Wandaberg,VA
SHP00010566,2025-11-13T09:00:00,Label Created,West Maryport,CA
SHP00010566,2025-11-14T19:00:00,Picked Up,Cabreraborough,MA
SHP00010566,2025-11-15T01:00:00,In Transit,Tonyaside,AZ
SHP00010566,2025-11-16T11:00:00,Out For Delivery,Thomaschester,AZ
SHP00010566,2025-11-17T10:00:00,Delivered,South Rachel,AZ
SHP00010567,2024-07-27T11:00:00,Label Created,Garyport,AZ
SHP00010567,2024-07-28T14:00:00,Picked Up,New Michelleland,FL
SHP00010567,2024-07-29T10:00:00,In Transit,North Tyler,IL
SHP00010567,2024-07-30T10:00:00,Out For Delivery,Lake Tammymouth,IL
SHP00010567,2024-07-31T02:00:00,Delivered,South Marc,NC
SHP00010569,2024-09-03T08:00:00,Label Created,West Edward,IL
SHP00010569,2024-09-04T07:00:00,Picked Up,Woodburgh,CO
