payment_id,order_id,payment_date,method,amount,status
PAY00010402,ORD00010402,2024-05-04,PayPal,1463.5,Succeeded
PAY00010403,ORD00010403,2025-11-09,ACH,956.4,Succeeded
PAY00010404,ORD00010404,2024-03-19,Wire,4392.51,Succeeded
PAY00010405,ORD00010405,2025-03-23,PayPal,2484.95,Succeeded
PAY00010406,ORD00010406,2024-01-12,PayPal,3694.68,Succeeded
PAY00010408,ORD00010408,2025-01-13,Wire,2772.66,Succeeded
PAY00010409,ORD00010409,2025-10-25,ACH,2181.48,Succeeded
PAY00010410,ORD00010410,2024-08-09,Wire,1664.48,Succeeded
PAY00010411,ORD00010411,2024-08-22,Card,1948.67,Succeeded
PAY00010412,ORD00010412,2025-02-19,Wire,9017.63,Succeeded
PAY00010413,ORD00010413,2026-02-03,Card,3894.98,Succeeded
PAY00010414,ORD00010414,2025-08-17,Card,4031.18,Succeeded
PAY00010415,ORD00010415,2026-01-30,Card,6884.24,Succeeded
PAY00010416,ORD00010416,2024-07-26,Wire,2675.6,Failed
PAY00010417,ORD00010417,2025-04-23,PayPal,305.89,Succeeded
PAY00010418,ORD00010418,2025-05-19,PayPal,963.61,Succeeded
PAY00010419,ORD00010419,2024-07-20,ACH,5206.72,Succeeded
PAY00010421,ORD00010421,2024-08-18,Card,5039.25,Succeeded
PAY00010422,ORD00010422,2024-10-13,Wire,1343.76,Pending
PAY00010424,ORD00010424,2024-11-24,PayPal,502.76,Succeeded
PAY00010425,ORD00010425,2025-03-01,PayPal,742.03,Succeeded
PAY00010426,ORD00010426,2025-04-10,Card,695.43,Succeeded
PAY00010427,ORD00010427,2024-08-12,Wire,117.16,Succeeded
PAY00010428,ORD00010428,2024-07-12,Card,4314.86,Succeeded
PAY00010430,ORD00010430,2024-03-14,Wire,3708.69,Succeeded
PAY00010431,ORD00010431,2024-06-28,Wire,4104.44,Succeeded
PAY00010432,ORD00010432,2025-03-16,Wire,2712.04,Succeeded
PAY00010433,ORD00010433,2025-11-29,Wire,2408.67,Succeeded
PAY00010434,ORD00010434,2024-07-10,Wire,2729.88,Succeeded
PAY00010435,ORD00010435,2024-05-28,ACH,6390.42,Succeeded
PAY00010436,ORD00010436,2024-11-04,Wire,5022.12,Succeeded
PAY00010437,ORD00010437,2025-05-13,ACH,4112.92,Succeeded
PAY00010438,ORD00010438,2025-02-05,Wire,7142.41,Succeeded
PAY00010439,ORD00010439,2025-06-26,ACH,1949.52,Succeeded
PAY00010440,ORD00010440,2025-08-08,ACH,2815.3,Succeeded
PAY00010441,ORD00010441,2024-01-07,Card,2334.08,Succeeded
PAY00010442,ORD00010442,2024-06-16,PayPal,4409.9,Succeeded
PAY00010444,ORD00010444,2024-03-22,Wire,778.19,Succeeded
PAY00010445,ORD00010445,2025-01-08,ACH,3156.34,Succeeded
PAY00010446,ORD00010446,2025-07-03,ACH,2296.16,Succeeded
PAY00010447,ORD00010447,2025-10-04,ACH,12182.48,Succeeded
PAY00010448,ORD00010448,2025-12-10,PayPal,1677.8,Succeeded
PAY00010449,ORD00010449,2024-02-22,PayPal,113.24,Succeeded
PAY00010450,ORD00010450,2024-07-30,Card,1833.72,Succeeded
PAY00010451,ORD00010451,2025-06-25,Wire,2341.07,Succeeded
PAY00010452,ORD00010452,2024-08-25,Card,5840.61,Succeeded
PAY00010453,ORD00010453,2024-05-04,ACH,3684.44,Succeeded
PAY00010454,ORD00010454,2024-07-24,PayPal,2969.23,Succeeded
PAY00010455,ORD00010455,2025-07-06,ACH,6765.14,Succeeded
PAY00010457,ORD00010457,2024-12-08,Wire,2068.08,Succeeded
PAY00010458,ORD00010458,2026-01-06,PayPal,611.33,Succeeded
PAY00010459,ORD00010459,2025-12-20,Card,4137.79,Succeeded
PAY00010460,ORD00010460,2025-04-09,Card,1947.01,Succeeded
PAY00010461,ORD00010461,2025-10-27,Wire,9622.43,Succeeded
PAY00010462,ORD00010462,2025-08-04,Card,107.38,Failed
PAY00010463,ORD00010463,2025-02-07,PayPal,4301.07,Succeeded
PAY00010464,ORD00010464,2024-06-07,PayPal,1172.02,Succeeded
PAY00010465,ORD00010465,2025-08-17,Card,10977.7,Succeeded
PAY00010466,ORD00010466,2024-06-03,Card,10124.62,Succeeded
PAY00010467,ORD00010467,2024-08-06,Wire,2844.23,Succeeded
PAY00010468,ORD00010468,2024-07-05,Wire,2651.48,Succeeded
PAY00010469,ORD00010469,2024-02-07,ACH,5975.73,Succeeded
PAY00010470,ORD00010470,2024-02-04,Wire,2229.87,Succeeded
PAY00010471,ORD00010471,2024-11-15,PayPal,4282.35,Succeeded
PAY00010472,ORD00010472,2025-05-21,Card,3646.12,Pending
PAY00010473,ORD00010473,2024-10-15,PayPal,2351.62,Succeeded
PAY00010474,ORD00010474,2025-01-20,ACH,3322.09,Succeeded
PAY00010475,ORD00010475,2025-06-11,Wire,260.1,Succeeded
PAY00010476,ORD00010476,2025-10-06,PayPal,854.95,Succeeded
PAY00010477,ORD00010477,2025-07-25,Wire,3123.02,Succeeded
PAY00010478,ORD00010478,2025-11-16,Card,3335.58,Succeeded
PAY00010479,ORD00010479,2024-11-09,ACH,4978.05,Succeeded
PAY00010480,ORD00010480,2025-04-19,PayPal,7617.56,Failed
PAY00010481,ORD00010481,2024-09-13,PayPal,4294.72,Succeeded
PAY00010482,ORD00010482,2024-02-15,ACH,2661.06,Succeeded
PAY00010483,ORD00010483,2025-02-20,PayPal,3061.67,Succeeded
PAY00010484,ORD00010484,2024-05-14,ACH,795.02,Succeeded
PAY00010485,ORD00010485,2024-03-12,Card,255.7,Succeeded
PAY00010486,ORD00010486,2024-10-27,Wire,5958.11,Succeeded
PAY00010487,ORD00010487,2024-01-08,PayPal,5278.27,Succeeded
PAY00010488,ORD00010488,2024-05-30,ACH,2672.34,Succeeded
PAY00010489,ORD00010489,2024-12-27,ACH,1885.7,Succeeded
PAY00010490,ORD00010490,2025-08-05,Wire,2632.66,Succeeded
PAY00010491,ORD00010491,2024-10-17,PayPal,444.77,Succeeded
PAY00010492,ORD00010492,2024-07-08,ACH,3186.75,Succeeded
PAY00010493,ORD00010493,2025-03-05,ACH,2107.7,Succeeded
PAY00010494,ORD00010494,2024-09-14,ACH,1974.85,Succeeded
PAY00010495,ORD00010495,2025-09-27,PayPal,4804.17,Succeeded
PAY00010496,ORD00010496,2024-03-13,PayPal,5767.92,Succeeded
PAY00010497,ORD00010497,2024-12-12,ACH,1512.17,Succeeded
PAY00010498,ORD00010498,2024-09-24,ACH,3531.31,Pending
PAY00010499,ORD00010499,2024-06-20,PayPal,2181.33,Succeeded
PAY00010501,ORD00010501,2025-10-21,PayPal,3418.11,Succeeded
PAY00010502,ORD00010502,2024-04-25,Wire,2936.42,Succeeded
PAY00010503,ORD00010503,2025-06-04,ACH,2046.33,Pending
PAY00010504,ORD00010504,2026-02-25,Card,2317.34,Succeeded
PAY00010506,ORD00010506,2024-07-17,Wire,3446.46,Succeeded
PAY00010507,ORD00010507,2024-02-23,Wire,5845.82,Succeeded
PAY00010508,ORD00010508,2024-09-21,Card,2994.72,Succeeded
PAY00010509,ORD00010509,2025-07-15,Wire,4014.49,Succeeded
PAY00010510,ORD00010510,2024-07-14,Card,2761.0,Succeeded
PAY00010511,ORD00010511,2025-08-15,Card,6376.71,Succeeded
PAY00010512,ORD00010512,2025-08-30,Card,9191.16,Succeeded
PAY00010513,ORD00010513,2025-04-04,PayPal,2986.66,Succeeded
PAY00010514,ORD00010514,2024-06-02,ACH,2435.97,Succeeded
PAY00010515,ORD00010515,2025-03-22,PayPal,1780.74,Succeeded
PAY00010516,ORD00010516,2024-07-08,ACH,3294.35,Succeeded
PAY00010517,ORD00010517,2025-07-19,Card,10802.83,Succeeded
PAY00010518,ORD00010518,2024-06-06,PayPal,3973.56,Succeeded
PAY00010519,ORD00010519,2025-03-21,Wire,1053.09,Succeeded
PAY00010520,ORD00010520,2025-04-15,PayPal,5289.13,Succeeded
PAY00010521,ORD00010521,2024-09-09,PayPal,2168.26,Succeeded
PAY00010522,ORD00010522,2024-01-22,Wire,627.67,Succeeded
PAY00010523,ORD00010523,2024-11-23,PayPal,2069.12,Succeeded
PAY00010524,ORD00010524,2025-05-02,Wire,1492.68,Succeeded
PAY00010525,ORD00010525,2024-11-06,Card,1008.46,Succeeded
PAY00010526,ORD00010526,2025-06-27,PayPal,4575.89,Succeeded
PAY00010527,ORD00010527,2024-01-16,PayPal,1636.22,Succeeded
PAY00010528,ORD00010528,2025-01-12,Card,2153.03,Succeeded
PAY00010529,ORD00010529,2024-03-12,ACH,3694.59,Succeeded
PAY00010530,ORD00010530,2024-07-10,PayPal,5276.17,Succeeded
PAY00010531,ORD00010531,2024-10-17,PayPal,4718.83,Succeeded
PAY00010532,ORD00010532,2025-03-01,ACH,6797.3,Failed
PAY00010533,ORD00010533,2025-08-04,Wire,4231.46,Succeeded
PAY00010534,ORD00010534,2025-04-28,Wire,5051.74,Succeeded
PAY00010535,ORD00010535,2025-07-19,ACH,805.74,Succeeded
PAY00010536,ORD00010536,2024-08-20,ACH,5325.94,Succeeded
PAY00010537,ORD00010537,2024-02-07,Card,6481.26,Succeeded
PAY00010538,ORD00010538,2026-02-23,ACH,8596.24,Pending
PAY00010539,ORD00010539,2024-02-27,PayPal,4588.79,Succeeded
PAY00010540,ORD00010540,2024-07-15,PayPal,2345.61,Succeeded
PAY00010541,ORD00010541,2025-08-07,Card,5860.03,Succeeded
PAY00010542,ORD00010542,2025-09-30,ACH,5405.63,Failed
PAY00010543,ORD00010543,2024-12-01,PayPal,5730.2,Succeeded
PAY00010544,ORD00010544,2024-02-26,Card,4759.26,Succeeded
PAY00010545,ORD00010545,2024-11-12,Card,5643.57,Succeeded
PAY00010546,ORD00010546,2025-07-04,ACH,6098.95,Succeeded
PAY00010547,ORD00010547,2024-02-01,PayPal,1302.39,Succeeded
PAY00010548,ORD00010548,2024-08-17,Card,701.24,Succeeded
PAY00010549,ORD00010549,2024-05-18,Card,1022.88,Succeeded
PAY00010550,ORD00010550,2025-03-16,ACH,2198.85,Succeeded
PAY00010551,ORD00010551,2024-03-24,PayPal,2281.89,Succeeded
PAY00010552,ORD00010552,2024-07-03,PayPal,4586.95,Succeeded
PAY00010553,ORD00010553,2025-01-06,PayPal,5489.95,Succeeded
PAY00010554,ORD00010554,2025-04-18,ACH,3092.7,Failed
PAY00010555,ORD00010555,2025-04-28,Wire,5179.16,Succeeded
PAY00010556,ORD00010556,2024-09-14,PayPal,1856.97,Succeeded
PAY00010557,ORD00010557,2024-06-16,Wire,5105.08,Succeeded
PAY00010558,ORD00010558,2024-05-28,ACH,2053.02,Succeeded
PAY00010559,ORD00010559,2024-03-11,Wire,272.88,Succeeded
PAY00010560,ORD00010560,2024-02-04,Wire,4893.31,Succeeded
PAY00010561,ORD00010561,2025-02-22,PayPal,2434.05,Succeeded
PAY00010562,ORD00010562,2024-04-25,PayPal,2373.44,Succeeded
PAY00010563,ORD00010563,2024-06-12,PayPal,781.69,Succeeded
PAY00010564,ORD00010564,2024-12-29,Card,8989.68,Succeeded
PAY00010565,ORD00010565,2025-03-29,ACH,6780.37,Succeeded
PAY00010566,ORD00010566,2025-11-11,PayPal,4620.17,Pending
PAY00010567,ORD00010567,2024-07-26,Wire,3267.68,Succeeded
PAY00010568,ORD00010568,2024-03-13,ACH,1557.66,Succeeded
PAY00010569,ORD00010569,2024-09-02,Wire,3773.91,Succeeded
PAY00010570,ORD00010570,2024-05-15,PayPal,2559.31,Succeeded
PAY00010571,ORD00010571,2025-12-25,PayPal,6610.05,Pending
PAY00010572,ORD00010572,2024-09-05,ACH,2099.56,Succeeded
PAY00010573,ORD00010573,2025-04-02,Wire,102.43,Succeeded
PAY00010574,ORD00010574,2025-10-04,Wire,190.91,Succeeded
PAY00010575,ORD00010575,2026-02-09,ACH,7337.08,Succeeded
PAY00010576,ORD00010576,2024-07-09,PayPal,3558.89,Succeeded
PAY00010577,ORD00010577,2024-01-16,Wire,2900.0,Succeeded
PAY00010578,ORD00010578,2024-06-08,Wire,4608.53,Succeeded
PAY00010579,ORD00010579,2024-05-14,Card,3750.72,Succeeded
PAY00010580,ORD00010580,2024-08-15,Card,6752.2,Succeeded
PAY00010581,ORD00010581,2025-05-04,Wire,3614.65,Succeeded
PAY00010582,ORD00010582,2024-02-26,ACH,3485.41,Succeeded
PAY00010583,ORD00010583,2025-03-21,Wire,4953.79,Succeeded
PAY00010584,ORD00010584,2025-11-03,Wire,5273.69,Succeeded
PAY00010585,ORD00010585,2026-01-28,Wire,6532.35,Failed
PAY00010586,ORD00010586,2024-12-06,Card,4494.75,Succeeded
PAY00010587,ORD00010587,2024-08-31,PayPal,2975.6,Succeeded
PAY00010588,ORD00010588,2024-01-02,PayPal,5244.06,Succeeded
PAY00010589,ORD00010589,2026-01-31,Wire,3387.35,Succeeded
PAY00010590,ORD00010590,2024-03-15,PayPal,5485.74,Succeeded
PAY00010591,ORD00010591,2025-02-13,Card,1555.63,Succeeded
PAY00010592,ORD00010592,2026-02-01,Card,831.01,Succeeded
PAY00010593,ORD00010593,2024-01-20,Card,3640.24,Succeeded
PAY00010594,ORD00010594,2025-10-15,Wire,860.93,Succeeded
PAY00010595,ORD00010595,2025-08-27,Wire,7380.28,Succeeded
PAY00010596,ORD00010596,2024-03-02,Card,4181.32,Succeeded
PAY00010598,ORD00010598,2024-07-17,PayPal,2674.75,Succeeded
PAY00010599,ORD00010599,2025-10-13,ACH,671.26,Succeeded
PAY00010600,ORD00010600,2025-05-24,Card,1837.05,Pending
PAY00010601,ORD00010601,2024-11-11,Card,3262.81,Succeeded
PAY00010602,ORD00010602,2025-10-22,Wire,2337.64,Succeeded
PAY00010603,ORD00010603,2025-12-31,PayPal,1600.85,Succeeded
PAY00010604,ORD00010604,2025-05-08,Card,9306.22,Succeeded
PAY00010605,ORD00010605,2024-12-09,Card,7676.53,Succeeded
PAY00010606,ORD00010606,2024-07-30,Wire,6711.75,Succeeded
PAY00010607,ORD00010607,2024-03-14,Wire,3997.06,Succeeded
PAY00010608,ORD00010608,2025-05-18,ACH,5009.03,Succeeded
PAY00010609,ORD00010609,2026-02-08,ACH,1895.68,Succeeded
PAY00010610,ORD00010610,2025-09-22,PayPal,2197.39,Succeeded
PAY00010611,ORD00010611,2025-11-22,PayPal,3588.72,Pending
PAY00010612,ORD00010612,2024-05-12,Card,4305.06,Succeeded
PAY00010613,ORD00010613,2024-01-27,Card,5523.33,Succeeded
PAY00010614,ORD00010614,2025-01-01,Wire,1006.34,Succeeded
PAY00010615,ORD00010615,2024-07-14,Wire,2863.74,Succeeded
PAY00010616,ORD00010616,2025-07-31,Card,663.16,Succeeded
PAY00010617,ORD00010617,2024-02-25,ACH,496.98,Succeeded
PAY00010618,ORD00010618,2024-03-03,PayPal,592.19,Succeeded
PAY00010619,ORD00010619,2024-12-19,PayPal,2711.73,Failed
PAY00010620,ORD00010620,2025-02-07,ACH,661.61,Succeeded
PAY00010621,ORD00010621,2024-06-12,ACH,8469.99,Succeeded
PAY00010622,ORD00010622,2025-07-20,ACH,933.26,Succeeded
PAY00010623,ORD00010623,2025-11-04,ACH,758.45,Succeeded
PAY00010624,ORD00010624,2024-05-04,ACH,5888.27,Succeeded
PAY00010625,ORD00010625,2025-04-28,ACH,4620.2,Succeeded
PAY00010626,ORD00010626,2026-02-13,PayPal,4799.37,Pending
PAY00010627,ORD00010627,2024-03-13,Card,4785.62,Succeeded
PAY00010628,ORD00010628,2024-04-16,ACH,3464.11,Succeeded
PAY00010629,ORD00010629,2025-12-25,Card,503.16,Succeeded
PAY00010630,ORD00010630,2024-07-15,PayPal,4040.52,Succeeded
PAY00010631,ORD00010631,2024-02-22,ACH,6684.22,Succeeded
PAY00010632,ORD00010632,2025-01-24,ACH,2866.1,Succeeded
PAY00010633,ORD00010633,2025-04-16,PayPal,3455.48,Succeeded
PAY00010634,ORD00010634,2024-12-24,PayPal,1348.77,Succeeded
PAY00010635,ORD00010635,2024-04-19,ACH,3186.0,Succeeded
PAY00010636,ORD00010636,2025-12-21,Wire,3602.37,Succeeded
PAY00010637,ORD00010637,2024-11-24,ACH,383.0,Succeeded
PAY00010638,ORD00010638,2025-10-06,ACH,5544.51,Succeeded
PAY00010639,ORD00010639,2024-10-19,ACH,273.94,Succeeded
PAY00010640,ORD00010640,2024-04-05,PayPal,5047.44,Pending
PAY00010641,ORD00010641,2025-05-12,ACH,7198.68,Pending
PAY00010642,ORD00010642,2025-02-05,Card,1634.34,Succeeded
PAY00010644,ORD00010644,2024-04-20,Card,4797.64,Succeeded
PAY00010645,ORD00010645,2026-02-10,ACH,9267.93,Succeeded
PAY00010646,ORD00010646,2024-03-28,ACH,236.8,Succeeded
PAY00010647,ORD00010647,2024-01-22,Wire,2232.95,Pending
PAY00010648,ORD00010648,2024-12-11,Wire,7050.24,Succeeded
PAY00010649,ORD00010649,2025-01-18,Wire,86.77,Succeeded
PAY00010650,ORD00010650,2025-11-20,ACH,767.11,Succeeded
PAY00010651,ORD00010651,2025-10-30,ACH,6085.69,Succeeded
PAY00010652,ORD00010652,2025-03-06,ACH,2428.99,Succeeded
PAY00010653,ORD00010653,2024-10-03,ACH,2752.46,Succeeded
PAY00010654,ORD00010654,2025-03-23,Card,2810.02,Succeeded
PAY00010655,ORD00010655,2025-10-03,Card,6427.76,Succeeded
PAY00010656,ORD00010656,2024-08-17,PayPal,468.02,Succeeded
PAY00010657,ORD00010657,2025-07-28,Card,6283.98,Succeeded
PAY00010658,ORD00010658,2024-09-14,PayPal,3162.54,Succeeded
PAY00010659,ORD00010659,2025-01-09,Wire,1750.39,Succeeded
PAY00010660,ORD00010660,2024-05-18,Wire,672.6,Succeeded
PAY00010661,ORD00010661,2025-05-11,Card,3245.15,Succeeded
PAY00010662,ORD00010662,2024-02-02,PayPal,94.29,Succeeded
PAY00010663,ORD00010663,2024-11-06,Wire,3505.76,Succeeded
PAY00010664,ORD00010664,2024-05-19,Card,2600.59,Succeeded
PAY00010665,ORD00010665,2024-02-09,Card,4530.05,Succeeded
PAY00010666,ORD00010666,2026-01-11,Card,836.17,Succeeded
PAY00010667,ORD00010667,2026-01-15,Wire,6292.81,Succeeded
PAY00010668,ORD00010668,2026-02-18,ACH,2038.31,Succeeded
PAY00010670,ORD00010670,2024-01-26,ACH,1925.86,Succeeded
PAY00010672,ORD00010672,2024-11-15,Card,8405.3,Succeeded
PAY00010673,ORD00010673,2024-03-05,Wire,3803.98,Succeeded
PAY00010674,ORD00010674,2026-02-19,ACH,1577.0,Succeeded
PAY00010675,ORD00010675,2024-05-12,ACH,3270.01,Succeeded
PAY00010676,ORD00010676,2026-03-03,Card,408.33,Succeeded
PAY00010678,ORD00010678,2025-05-27,Card,6670.48,Succeeded
PAY00010679,ORD00010679,2025-03-10,Card,324.26,Succeeded
PAY00010680,ORD00010680,2025-12-04,Wire,6063.97,Succeeded
PAY00010682,ORD00010682,2025-03-08,PayPal,1597.39,Succeeded
PAY00010683,ORD00010683,2024-03-30,Card,4206.05,Succeeded
PAY00010684,ORD00010684,2024-07-01,ACH,4293.6,Succeeded
PAY00010685,ORD00010685,2024-01-28,Card,486.59,Succeeded
PAY00010686,ORD00010686,2024-04-18,ACH,6676.96,Succeeded
PAY00010687,ORD00010687,2025-04-05,ACH,1246.98,Succeeded
PAY00010688,ORD00010688,2025-07-22,Wire,1544.97,Succeeded
PAY00010689,ORD00010689,2024-05-29,PayPal,107.25,Pending
PAY00010690,ORD00010690,2024-09-30,Card,4815.99,Succeeded
PAY00010691,ORD00010691,2025-08-22,Wire,1294.7,Succeeded
PAY00010692,ORD00010692,2024-07-31,ACH,2049.42,Succeeded
PAY00010693,ORD00010693,2025-01-27,Wire,2111.44,Succeeded
PAY00010694,ORD00010694,2024-02-23,ACH,2791.42,Succeeded
PAY00010695,ORD00010695,2024-08-31,ACH,3264.06,Succeeded
PAY00010696,ORD00010696,2025-07-21,Wire,3657.62,Pending
PAY00010697,ORD00010697,2024-07-12,PayPal,3452.57,Succeeded
PAY00010698,ORD00010698,2025-05-25,ACH,3373.57,Succeeded
PAY00010699,ORD00010699,2024-01-26,Card,1647.67,Succeeded
PAY00010701,ORD00010701,2024-03-13,ACH,3139.43,Succeeded
PAY00010702,ORD00010702,2024-03-09,ACH,2738.25,Succeeded
PAY00010704,ORD00010704,2025-02-14,PayPal,5817.84,Succeeded
PAY00010705,ORD00010705,2025-07-26,PayPal,1295.1,Succeeded
PAY00010706,ORD00010706,2025-02-07,ACH,3636.19,Succeeded
PAY00010707,ORD00010707,2025-08-18,Card,254.9,Succeeded
PAY00010708,ORD00010708,2025-02-13,Card,1994.05,Succeeded
PAY00010709,ORD00010709,2024-09-18,Card,4713.5,Succeeded
PAY00010710,ORD00010710,2025-04-15,Wire,5375.29,Succeeded
PAY00010711,ORD00010711,2025-03-15,PayPal,4127.04,Succeeded
PAY00010712,ORD00010712,2024-03-04,Card,3612.53,Succeeded
PAY00010713,ORD00010713,2024-06-30,ACH,11089.81,Succeeded
PAY00010714,ORD00010714,2024-06-24,ACH,3021.22,Succeeded
PAY00010715,ORD00010715,2025-04-03,PayPal,3820.82,Succeeded
PAY00010716,ORD00010716,2024-03-14,PayPal,160.87,Succeeded
PAY00010717,ORD00010717,2024-02-29,Wire,2070.64,Failed
PAY00010718,ORD00010718,2024-01-21,ACH,4887.13,Succeeded
PAY00010719,ORD00010719,2025-05-22,Card,3087.93,Succeeded
PAY00010720,ORD00010720,2026-01-26,PayPal,5214.49,Succeeded
PAY00010721,ORD00010721,2025-01-03,PayPal,2643.48,Succeeded
PAY00010722,ORD00010722,2025-01-05,Card,4809.11,Succeeded
PAY00010723,ORD00010723,2025-10-29,Wire,845.23,Succeeded
PAY00010724,ORD00010724,2024-12-17,ACH,331.9,Succeeded
PAY00010725,ORD00010725,2025-11-25,Wire,6817.14,Succeeded
PAY00010726,ORD00010726,2024-04-25,Card,2426.36,Succeeded
PAY00010727,ORD00010727,2025-01-14,ACH,3924.36,Succeeded
PAY00010728,ORD00010728,2025-12-18,Wire,4215.66,Pending
PAY00010729,ORD00010729,2024-04-03,ACH,3571.1,Succeeded
PAY00010730,ORD00010730,2024-01-28,Wire,6554.27,Failed
PAY00010731,ORD00010731,2025-03-18,PayPal,3642.35,Succeeded
PAY00010732,ORD00010732,2025-05-06,ACH,2132.54,Succeeded
PAY00010733,ORD00010733,2025-11-28,ACH,3477.63,Succeeded
PAY00010734,ORD00010734,2025-08-04,ACH,5854.18,Succeeded
PAY00010735,ORD00010735,2024-10-03,Card,5388.26,Succeeded
PAY00010736,ORD00010736,2025-09-09,Wire,7839.71,Succeeded
PAY00010737,ORD00010737,2024-10-31,ACH,2981.63,Succeeded
PAY00010738,ORD00010738,2025-10-01,Card,54.78,Succeeded
PAY00010739,ORD00010739,2024-01-23,PayPal,2221.48,Succeeded
PAY00010741,ORD00010741,2025-01-11,Card,1114.06,Succeeded
PAY00010742,ORD00010742,2025-12-10,Wire,3722.57,Succeeded
PAY00010743,ORD00010743,2024-09-20,Wire,4996.25,Succeeded
PAY00010744,ORD00010744,2024-10-09,Card,1319.57,Succeeded
PAY00010745,ORD00010745,2025-09-13,PayPal,3066.72,Succeeded
PAY00010746,ORD00010746,2025-12-17,ACH,2261.21,Pending
PAY00010747,ORD00010747,2024-12-02,ACH,8833.93,Succeeded
PAY00010748,ORD00010748,2024-06-12,PayPal,6410.85,Succeeded
PAY00010749,ORD00010749,2026-02-03,Card,314.82,Succeeded
PAY00010750,ORD00010750,2025-07-15,Wire,2390.59,Succeeded
PAY00010751,ORD00010751,2024-11-16,Wire,4357.91,Succeeded
PAY00010752,ORD00010752,2025-07-06,PayPal,4792.06,Succeeded
PAY00010753,ORD00010753,2025-05-25,PayPal,918.03,Succeeded
PAY00010754,ORD00010754,2026-02-07,PayPal,4354.76,Succeeded
PAY00010755,ORD00010755,2025-10-10,PayPal,2067.11,Failed
PAY00010756,ORD00010756,2024-05-30,Card,7779.46,Succeeded
PAY00010757,ORD00010757,2024-11-09,PayPal,4993.89,Succeeded
PAY00010758,ORD00010758,2024-07-01,Card,2079.67,Succeeded
PAY00010759,ORD00010759,2024-03-22,PayPal,4700.65,Succeeded
PAY00010760,ORD00010760,2024-06-08,Card,1788.7,Pending
PAY00010761,ORD00010761,2024-12-07,ACH,4253.56,Failed
PAY00010762,ORD00010762,2025-12-13,PayPal,5365.36,Succeeded
PAY00010763,ORD00010763,2024-09-22,Wire,3537.15,Succeeded
PAY00010764,ORD00010764,2026-01-08,Card,507.03,Succeeded
PAY00010765,ORD00010765,2024-12-29,ACH,5065.96,Succeeded
PAY00010766,ORD00010766,2024-05-21,Card,2843.74,Succeeded
PAY00010767,ORD00010767,2025-07-29,ACH,2519.71,Succeeded
PAY00010768,ORD00010768,2025-05-01,Wire,9731.79,Succeeded
PAY00010769,ORD00010769,2024-01-02,Wire,5269.08,Succeeded
PAY00010770,ORD00010770,2024-06-26,Wire,6645.9,Succeeded
PAY00010771,ORD00010771,2025-10-04,Wire,244.9,Succeeded
PAY00010773,ORD00010773,2025-12-31,Wire,2740.59,Succeeded
PAY00010774,ORD00010774,2024-12-04,PayPal,1802.56,Succeeded
PAY00010775,ORD00010775,2024-10-25,Card,7006.96,Succeeded
PAY00010776,ORD00010776,2024-04-02,Wire,3549.36,Succeeded
PAY00010777,ORD00010777,2024-05-17,Card,7571.17,Succeeded
PAY00010778,ORD00010778,2025-12-30,ACH,4267.37,Succeeded
PAY00010779,ORD00010779,2024-05-03,ACH,1208.47,Succeeded
PAY00010780,ORD00010780,2024-11-19,Wire,3653.48,Succeeded
PAY00010781,ORD00010781,2024-03-06,PayPal,3761.28,Succeeded
PAY00010782,ORD00010782,2024-09-28,Card,3174.83,Succeeded
PAY00010783,ORD00010783,2024-05-09,PayPal,3077.25,Succeeded
PAY00010784,ORD00010784,2025-01-07,ACH,4578.84,Succeeded
PAY00010785,ORD00010785,2024-06-01,ACH,310.7,Succeeded
PAY00010786,ORD00010786,2025-12-04,ACH,3531.34,Succeeded
PAY00010787,ORD00010787,2025-02-22,Card,1805.31,Succeeded
PAY00010788,ORD00010788,2024-12-18,Wire,6249.64,Succeeded
PAY00010789,ORD00010789,2024-12-25,Card,3704.33,Succeeded
PAY00010790,ORD00010790,2024-05-18,PayPal,11485.09,Succeeded
PAY00010791,ORD00010791,2024-08-22,PayPal,3971.82,Succeeded
PAY00010792,ORD00010792,2025-11-21,PayPal,1209.25,Succeeded
PAY00010793,ORD00010793,2025-10-28,ACH,3171.51,Succeeded
PAY00010794,ORD00010794,2025-10-01,Card,961.74,Succeeded
PAY00010795,ORD00010795,2025-05-09,ACH,7502.45,Succeeded
PAY00010796,ORD00010796,2025-11-29,Card,2223.74,Succeeded
PAY00010797,ORD00010797,2024-06-26,PayPal,425.36,Succeeded
PAY00010798,ORD00010798,2025-06-09,Card,347.01,Succeeded
PAY00010800,ORD00010800,2024-03-16,Card,3750.69,Failed
PAY00010801,ORD00010801,2025-03-07,PayPal,6526.82,Succeeded
PAY00010802,ORD00010802,2025-10-23,PayPal,6383.76,Succeeded
PAY00010803,ORD00010803,2026-02-16,PayPal,631.22,Succeeded
PAY00010804,ORD00010804,2026-01-03,Card,5682.12,Succeeded
PAY00010805,ORD00010805,2025-11-13,Card,6818.14,Succeeded
PAY00010806,ORD00010806,2024-06-05,ACH,4647.4,Succeeded
PAY00010807,ORD00010807,2024-12-25,Card,345.93,Succeeded
PAY00010808,ORD00010808,2024-02-16,ACH,10721.03,Succeeded
PAY00010809,ORD00010809,2024-04-20,ACH,4765.61,Succeeded
