movement_id,movement_ts,warehouse_id,product_id,movement_type,qty_delta,reference_id
IM00005923,2025-03-12T14:48:38,W007,P00498,TRANSFER_OUT,-22,cdde2667-c000-44dc-b7c5-64d249813d11
IM00005924,2024-12-28T23:11:36,W012,P00199,SHIP,-24,bcb8a89e-fd15-4016-9752-eac8c6771d1c
IM00005925,2025-02-11T14:47:01,W007,P00002,TRANSFER_IN,13,e1dcb7b4-340b-4efa-95b2-d55bdb76b00b
IM00005926,2025-12-16T22:10:38,W012,P00235,TRANSFER_IN,14,8fa5d57e-8f75-457f-986f-52c151a888c1
IM00005927,2026-01-10T13:49:02,W008,P00326,ADJUSTMENT,3,aeab79b9-e2c3-4877-9be9-3b0649243fa7
IM00005928,2025-12-17T15:25:33,W015,P00398,ADJUSTMENT,37,1e68da1a-e087-45a4-9f9a-2329592b2bd9
IM00005929,2024-09-20T21:39:48,W015,P00001,TRANSFER_OUT,-44,d66668f3-1a5f-49e3-9c78-8abfd57ecce0
IM00005930,2025-09-30T20:30:48,W006,P00540,ADJUSTMENT,22,0b84cabe-b2b0-4131-9491-90fe3cef8a65
IM00005931,2025-02-18T10:45:33,W016,P00362,ADJUSTMENT,45,a3003d44-e907-4772-80c5-9dc94b8e5f04
IM00005932,2025-02-16T03:51:12,W005,P00570,TRANSFER_IN,34,b41c3823-437c-49b9-9635-0d589c8fd819
IM00005933,2025-01-03T12:16:50,W006,P00409,SHIP,-4,4868b8e2-f433-4ea7-b7b0-5f600bbee618
IM00005934,2024-04-17T17:47:26,W001,P00486,TRANSFER_OUT,-10,7143a762-fdb3-4ba2-b83f-1c736017545f
IM00005935,2024-04-15T08:09:06,W005,P00079,TRANSFER_IN,13,7241f248-4987-4c4b-8f20-1d5de64554f6
IM00005936,2024-04-15T09:35:42,W011,P00093,TRANSFER_OUT,-18,13a99ad0-c3d7-4be8-b0e4-3dcd51687d39
IM00005937,2024-09-14T04:59:58,W017,P00364,TRANSFER_OUT,-47,b7114bb1-ab84-4039-8dab-0e44b2081a69
IM00005938,2024-01-06T00:53:54,W004,P00588,SHIP,-40,1c5e0a62-5127-4a50-9bf5-04dfbb0bc2a0
IM00005939,2024-03-14T19:29:10,W015,P00458,SHIP,-12,e89323fe-279e-4ae1-9767-223584a89d62
IM00005940,2025-04-02T12:19:45,W006,P00164,ADJUSTMENT,42,6bd5d521-4b23-4297-b7d1-0c909b08dcfb
IM00005941,2024-07-29T06:47:01,W012,P00270,TRANSFER_IN,40,5e9619ea-ab9b-4fb0-bda5-7239b914a582
IM00005942,2025-06-14T22:37:25,W013,P00259,TRANSFER_IN,44,e3a01546-4804-43f9-8b8f-13959e0b447d
IM00005943,2025-12-22T22:38:12,W015,P00193,RECEIPT,34,d5934eb6-1bd6-4c65-9704-ce6769767b8b
IM00005944,2025-09-04T02:06:53,W001,P00350,RECEIPT,26,d38b8911-4c79-42b7-94be-e7a3879f9851
IM00005945,2025-02-08T03:49:49,W005,P00366,RECEIPT,36,35e1c034-0874-419c-a588-e63ee74d55d9
IM00005946,2024-01-02T23:00:34,W006,P00166,RECEIPT,47,c2210954-1b54-49e8-be74-994210717dee
IM00005947,2025-04-18T05:18:01,W015,P00481,SHIP,-18,051859a5-b7c5-4da2-b5c4-39decba4f6c6
IM00005948,2025-04-15T22:02:07,W006,P00147,SHIP,-14,ed1de1f4-fe08-4fa1-8c74-46008e079e1a
IM00005949,2025-04-05T19:00:19,W006,P00175,RECEIPT,37,d9477d9c-0efa-40cf-96c4-25937b363e60
IM00005950,2025-04-23T18:17:43,W015,P00023,ADJUSTMENT,5,eaf4cc93-c6a5-4e12-8583-4e8536c22991
IM00005951,2024-11-21T15:48:02,W011,P00033,SHIP,-48,18aa94cc-9e16-4b7b-bff5-1c357ba2cbfa
IM00005952,2025-10-22T05:10:16,W001,P00021,ADJUSTMENT,16,71dcf32d-7537-4060-aa94-3d3bb3716d93
IM00005953,2025-04-17T09:41:25,W017,P00106,SHIP,-19,c6dda49a-5c3b-40eb-8f37-71f3361f9637
IM00005954,2024-03-25T09:56:48,W007,P00423,TRANSFER_OUT,-28,e7f5cdfc-14ff-40cb-bd86-d46afc30c69f
IM00005955,2026-01-31T11:36:33,W005,P00133,SHIP,-28,ad086b87-fd70-4324-b994-42131460aaf4
IM00005956,2024-05-03T07:52:08,W017,P00547,SHIP,-31,eab5dca2-f311-45e9-8cc9-19608a8cb061
IM00005957,2025-01-16T00:22:44,W005,P00044,TRANSFER_IN,40,d1d54b80-1432-441f-9439-c38c4bdb35bd
IM00005958,2024-10-30T11:05:17,W011,P00023,SHIP,-29,50d80009-a9a0-44d0-aedd-e815d1ef5421
IM00005959,2024-05-31T01:34:47,W002,P00343,TRANSFER_IN,46,4cfe1852-6a1b-4362-80bf-b2fec537728d
IM00005960,2025-09-23T11:36:52,W007,P00273,RECEIPT,46,3d5f5ea1-62b4-4733-877a-e9667f51612c
IM00005961,2025-01-28T22:48:17,W002,P00544,SHIP,-26,5e9c9237-2076-48f6-bcb9-383deb639467
IM00005962,2025-08-12T05:17:25,W008,P00296,TRANSFER_IN,44,6b3e41e2-4c0a-4d5e-813f-81c6bd0c303a
IM00005963,2026-01-06T08:28:12,W009,P00235,RECEIPT,9,cdd52818-3ef1-4cc3-88c7-ef14b6df1622
IM00005964,2024-02-16T16:51:26,W005,P00172,SHIP,-8,4cbc7263-a030-4a29-8ff2-c965ffa701b6
IM00005965,2025-11-23T23:59:20,W004,P00187,ADJUSTMENT,25,2e005a8d-bf22-468e-89a6-9783971ccd01
IM00005966,2024-09-13T10:24:43,W016,P00366,TRANSFER_IN,29,18edba74-314f-4c12-8ce6-db5e5c90beb5
IM00005967,2024-09-02T07:46:07,W017,P00354,TRANSFER_OUT,-26,78430a6a-026f-4ec2-bfb8-399a5f04a6ba
IM00005968,2025-10-10T10:30:46,W015,P00171,RECEIPT,45,f12bda7a-23e0-4c76-b0ab-12df6c66d0dc
IM00005969,2024-06-03T18:15:55,W006,P00422,RECEIPT,48,4f334a2c-d7ae-4648-81f0-b65e051c21c0
IM00005970,2024-07-19T01:06:33,W004,P00273,TRANSFER_IN,29,27cfde53-6c3a-4dee-9682-dc9aa7d90b91
IM00005971,2024-06-18T18:43:52,W014,P00085,SHIP,-22,f0f36430-3714-436a-873e-cf67ab49e703
IM00005972,2025-07-23T18:01:34,W008,P00388,ADJUSTMENT,13,c2be5b04-33b6-4f53-8409-e5ef01c628a5
IM00005973,2025-03-08T11:07:03,W011,P00164,SHIP,-25,da08c214-1175-4e6e-a499-f0a2f2f166e7
IM00005974,2025-05-31T00:24:52,W014,P00288,TRANSFER_IN,2,9ec2feba-68bd-4250-9818-0e3e7ed2fa66
IM00005975,2025-02-15T21:00:26,W011,P00069,ADJUSTMENT,10,2f4f66e5-29eb-438c-8008-f55832e9bc08
IM00005976,2025-11-05T07:29:40,W012,P00236,SHIP,-2,5ae2dd59-70aa-46d1-afb4-2a532ee3718e
IM00005977,2025-11-18T16:17:12,W016,P00565,TRANSFER_IN,4,2403b97b-d54e-4f2b-b68d-5a48a03754a2
IM00005978,2025-03-28T14:01:46,W017,P00277,RECEIPT,4,e0f0c56b-e2ef-407a-95aa-a7db96a4d714
IM00005979,2024-02-27T03:28:14,W010,P00223,TRANSFER_IN,2,035d8457-08c8-4bec-af69-db041f038c7f
IM00005980,2024-10-21T10:14:02,W006,P00298,ADJUSTMENT,48,bb1ac420-7699-4ffa-ad16-cc9d314745eb
IM00005981,2025-11-09T10:36:29,W015,P00329,SHIP,-36,2cc76666-4a63-49b2-9a16-ac3a47043386
IM00005982,2025-06-14T08:41:18,W007,P00234,ADJUSTMENT,9,c996ec4b-0ce4-4629-b292-32a93458dcf5
IM00005983,2024-03-06T12:40:04,W008,P00331,TRANSFER_IN,1,de73912d-7628-4a4a-9b24-08cf10b26910
IM00005984,2024-11-30T06:35:23,W010,P00121,TRANSFER_OUT,-34,af0abfb7-0b38-4eaa-a1ae-9a45360aae9f
IM00005985,2025-07-13T08:31:06,W010,P00447,SHIP,-49,70df8691-a1c9-4a7d-bd4d-731abd13add8
IM00005986,2025-04-10T10:20:12,W004,P00539,ADJUSTMENT,48,f8ccc161-ebad-4bae-9d7d-77e30f1e3b06
IM00005987,2025-10-22T09:51:01,W001,P00517,TRANSFER_IN,4,fcdc020d-5219-4ace-ad19-d326a0ba9129
IM00005988,2026-01-04T09:39:09,W014,P00600,SHIP,-2,510fc644-a508-4348-b173-486b4ed8f396
IM00005989,2025-02-03T13:55:51,W014,P00526,RECEIPT,19,4606ce8c-44eb-48a1-ad2b-96c36b20564d
IM00005990,2024-12-10T03:51:35,W017,P00182,ADJUSTMENT,9,fae480d8-c419-4176-a94b-0af576f9514b
IM00005991,2024-03-20T17:48:42,W007,P00337,TRANSFER_IN,45,e6a8f70e-eea8-4dac-b161-b7be48c18e0f
IM00005992,2025-06-16T14:26:04,W005,P00559,TRANSFER_OUT,-45,e3201f75-78cc-404f-a58b-6eba645016cf
IM00005993,2024-12-23T07:35:51,W003,P00117,TRANSFER_OUT,-40,15dc2415-5f1c-45f2-b09c-3ab8738a5106
IM00005994,2024-01-06T03:10:21,W004,P00554,TRANSFER_IN,43,c5dfe35e-1ed8-49dc-84a0-65f14db7019a
IM00005995,2024-09-18T15:24:03,W015,P00358,ADJUSTMENT,3,c122ba9d-5601-487b-9244-2f4ca11c297d
IM00005996,2026-02-05T19:30:29,W012,P00354,TRANSFER_OUT,-40,52e35ad4-dc3e-42df-8a4f-18822bbb00d5
IM00005997,2026-01-17T07:07:45,W004,P00288,RECEIPT,11,64e12e1c-3486-45cc-a84a-2913675a89c0
IM00005998,2024-04-22T12:05:21,W015,P00592,RECEIPT,29,d86bc0fe-3787-4ff5-82f2-4bda148f7bf3
IM00005999,2025-09-17T09:50:39,W005,P00002,TRANSFER_OUT,-29,4f493cac-6078-4541-bed9-15b4771b3702
IM00006000,2026-02-18T17:53:15,W001,P00560,ADJUSTMENT,25,8d35fe62-05b9-4165-a845-ef2a8ab30149
IM00006001,2024-12-20T04:16:01,W007,P00546,ADJUSTMENT,38,ea94a14a-1e1c-481f-b583-0067b22b51d4
IM00006002,2025-05-23T15:39:40,W003,P00040,TRANSFER_IN,3,74b49841-e855-447c-b896-66da7b166ae7
IM00006003,2025-03-07T13:49:19,W006,P00220,TRANSFER_OUT,-31,ba68dc65-f228-4ee0-bace-bac3a5c7ca45
IM00006004,2025-02-04T07:11:41,W006,P00451,TRANSFER_IN,23,fd962779-4ca5-4c18-bed4-68a6fb2c435f
IM00006005,2025-12-03T02:15:58,W008,P00532,TRANSFER_IN,2,2af9ba1a-8d09-4b8f-9feb-ffc8618f39e7
IM00006006,2024-06-25T23:52:54,W003,P00001,RECEIPT,20,80f275cd-47bf-45b8-b38a-1af9a21ebf30
IM00006007,2025-09-17T01:28:10,W012,P00004,ADJUSTMENT,36,d44042a6-b6ab-4974-9f4c-e8daf5c94b90
IM00006008,2024-05-28T00:37:20,W010,P00524,TRANSFER_IN,27,71df5182-8343-43e7-a2a5-490275a1ad4f
IM00006009,2026-02-04T09:01:54,W008,P00552,ADJUSTMENT,40,3647958a-e70b-42ab-a948-e66229ae3f13
IM00006010,2024-06-10T06:10:10,W003,P00482,SHIP,-17,932630aa-3052-45fb-b118-eed328f3c0d8
IM00006011,2025-09-13T06:08:19,W006,P00173,TRANSFER_OUT,-31,47bf5436-2e9e-4ada-bc7d-943b1b6f902b
IM00006012,2025-08-04T12:32:04,W003,P00002,RECEIPT,24,5603366d-86d5-4e72-ac24-ad0b99f81b06
IM00006013,2024-07-01T04:55:09,W005,P00246,TRANSFER_IN,43,8858ff8f-d2c5-4c4d-af64-79c2986a75a0
IM00006014,2024-05-16T22:18:59,W013,P00490,TRANSFER_OUT,-3,7627a8a5-279a-4d2e-83ac-98f8a71eeb33
IM00006015,2025-09-30T11:33:02,W004,P00129,SHIP,-22,cc8d9b03-330f-4a83-b0ea-964eb7cd3563
IM00006016,2026-02-22T19:15:03,W005,P00256,TRANSFER_IN,7,209d3120-20b8-498d-bdd4-65b796a4a7e0
IM00006017,2025-03-24T06:20:20,W005,P00288,ADJUSTMENT,27,7d572141-7a99-47e0-8cb0-bb816006f516
IM00006018,2026-01-07T19:49:11,W001,P00584,SHIP,-6,95880751-6c3c-4895-a4a0-139ea55ec614
IM00006019,2025-09-09T02:49:23,W005,P00454,TRANSFER_OUT,-31,9a4cffbd-5089-4715-80a0-e0f67f68748e
IM00006020,2024-02-01T14:10:03,W001,P00220,ADJUSTMENT,15,20198a15-fd89-4108-b8ab-d0a89891d1f6
IM00006021,2025-02-22T11:29:12,W003,P00506,TRANSFER_OUT,-20,bdfe8028-3836-481d-b4f5-fbf119e20de3
IM00006022,2025-10-04T15:41:24,W006,P00098,TRANSFER_OUT,-10,461e5fbf-abf1-49f5-b3a3-4a8b801cc7c6
IM00006023,2024-03-06T10:42:46,W010,P00101,SHIP,-1,fc638d19-97aa-4893-bcd2-a7869ca7cc7d
IM00006024,2025-01-05T11:12:47,W001,P00448,TRANSFER_IN,7,16603910-e1ca-45e3-855d-b961756b7dfb
IM00006025,2024-09-19T02:49:43,W001,P00451,TRANSFER_OUT,-6,1eb0fce3-615f-4747-8feb-6bda8d9d4593
IM00006026,2025-03-03T23:57:24,W005,P00080,SHIP,-8,8fe01695-2808-4c78-b6ce-f90923891856
IM00006027,2024-03-02T00:02:15,W001,P00031,SHIP,-49,3e062bf2-da81-4e9d-a413-417b361ccd25
IM00006028,2024-01-30T01:48:38,W012,P00223,ADJUSTMENT,21,cd365250-ab46-4d48-b862-0ddffeda6670
IM00006029,2024-03-03T13:16:31,W001,P00589,ADJUSTMENT,45,43beace7-c136-4b29-beda-42719a39f1fd
IM00006030,2025-12-24T23:58:54,W015,P00543,SHIP,-4,a9e6e469-f659-4de0-9593-fc6f21579444
IM00006031,2025-06-29T23:43:36,W009,P00569,TRANSFER_OUT,-22,11112aec-4a19-4dd9-bdc7-a08b639b0c85
IM00006032,2024-02-26T07:11:40,W005,P00557,SHIP,-47,dc61bbf3-42a6-458d-a50b-70779ca88a44
IM00006033,2024-04-16T05:56:41,W014,P00385,SHIP,-47,ddead727-ec54-46b0-9e61-d08cca6eac4b
IM00006034,2025-09-14T23:15:11,W007,P00213,ADJUSTMENT,24,d081e308-e678-46be-8101-699ee4571d0a
IM00006035,2024-09-04T02:25:30,W001,P00199,TRANSFER_OUT,-38,7352e689-f3e4-4439-a671-bc59fd399799
IM00006036,2025-08-13T14:33:26,W006,P00140,TRANSFER_IN,5,63684944-b41d-4b93-b9b7-d5e764be1113
IM00006037,2024-04-18T06:06:23,W002,P00423,ADJUSTMENT,3,a089db3b-7c49-40c9-979e-86afa8a32898
IM00006038,2025-10-21T21:30:47,W014,P00383,RECEIPT,32,0639a219-7d92-485a-a809-2fefb9de5d1d
IM00006039,2025-08-11T07:08:50,W014,P00361,RECEIPT,1,d15273f1-36eb-4a72-a9bb-6255e64f7ad8
IM00006040,2025-12-21T04:08:39,W002,P00433,TRANSFER_IN,16,4d7e8ed4-900b-40d6-9195-e3d374957655
IM00006041,2024-06-23T02:58:33,W017,P00149,SHIP,-2,34fff21b-1bc5-4ac5-acf6-2f4f4a9c2ad4
IM00006042,2025-07-23T19:37:16,W006,P00023,SHIP,-39,9a5974fd-a475-4a20-aff5-b5e5617cbb9b
IM00006043,2025-07-05T19:11:46,W015,P00201,RECEIPT,44,ef482752-7a8b-4891-bec5-e750751aeb51
IM00006044,2024-11-13T13:56:50,W004,P00337,RECEIPT,38,d558831d-9e03-46fc-991e-8cefae21393b
IM00006045,2025-03-02T11:41:54,W010,P00073,RECEIPT,17,680b0aea-fb47-44a6-85c7-47e1e683afcb
IM00006046,2024-11-21T18:08:16,W006,P00288,ADJUSTMENT,38,fa5d9497-036a-4340-be6a-afdddf22314c
IM00006047,2024-01-12T04:34:44,W015,P00592,TRANSFER_IN,30,cda25d48-6a38-46c2-b5e9-f6b26f36632e
IM00006048,2025-09-13T01:51:07,W013,P00086,TRANSFER_IN,7,90314a34-22ef-4387-8745-1b4dc373e1cb
IM00006049,2024-06-20T04:15:57,W007,P00517,TRANSFER_IN,40,91100f07-783f-424a-be8f-e1e25332d213
IM00006050,2025-06-10T21:52:28,W016,P00468,ADJUSTMENT,4,e0cbc598-853c-427e-ab07-891120defeb2
IM00006051,2025-01-05T09:31:41,W002,P00118,TRANSFER_IN,9,5a0f10dc-4752-4b42-9397-75fe9e479850
IM00006052,2025-10-08T02:08:29,W007,P00028,ADJUSTMENT,18,d2bc0b1f-a616-46e5-8f9a-1b2f735ad450
IM00006053,2026-03-01T10:32:12,W010,P00546,ADJUSTMENT,11,0118f2f8-88c6-48cf-8298-590eda25840a
IM00006054,2025-07-10T00:29:04,W006,P00574,ADJUSTMENT,37,1f2db027-9799-4896-82da-803e28fb8878
IM00006055,2024-01-18T07:58:20,W016,P00064,TRANSFER_IN,23,41aa9158-e2f3-419c-ba89-5408544c9cea
IM00006056,2025-12-30T16:51:18,W008,P00543,ADJUSTMENT,17,282b324c-cb43-4df0-b6e0-bb30d3ccb6b0
IM00006057,2025-08-11T21:10:25,W001,P00226,TRANSFER_IN,19,e6c9c843-9d6d-4925-a06a-c70d0a500883
IM00006058,2025-11-15T01:31:06,W004,P00299,SHIP,-49,259a014d-3b8b-47be-ae5a-32289a70940c
IM00006059,2025-06-19T21:45:08,W011,P00454,TRANSFER_OUT,-28,c32ed379-a550-41bc-8754-f1d8d6e7a22a
IM00006060,2026-02-21T19:50:27,W005,P00360,ADJUSTMENT,28,fdda45a4-5126-473e-b5ac-754398f017fd
IM00006061,2025-10-21T20:10:59,W014,P00115,TRANSFER_IN,10,c92cc82d-5dd9-43d8-80cb-89dc753849e4
IM00006062,2026-02-25T21:57:44,W015,P00464,TRANSFER_IN,14,c795967b-cd5f-4636-9d50-3995fe32094c
IM00006063,2024-10-10T19:09:50,W014,P00528,TRANSFER_IN,19,2061847f-26fa-47d5-8444-872d4d85ea71
IM00006064,2024-05-22T10:14:17,W017,P00007,TRANSFER_OUT,-6,5eae83d7-4b9e-41f6-8e95-48f7d2310a99
IM00006065,2025-09-08T04:21:31,W008,P00054,TRANSFER_IN,42,831b6e28-0478-45d5-9e72-248dc1d1d293
IM00006066,2024-09-22T15:11:18,W007,P00061,TRANSFER_OUT,-23,de914bd1-25e2-482a-b9c4-8313d9bd4471
IM00006067,2025-07-14T14:40:58,W003,P00484,TRANSFER_IN,7,60807051-a9c0-43a7-a09e-e3b5b98eff02
IM00006068,2025-10-29T22:06:08,W007,P00393,TRANSFER_OUT,-16,d8e82d77-e06b-43da-bbaf-8a8548c4996b
IM00006069,2024-07-10T22:12:11,W010,P00174,RECEIPT,44,1612320f-adf0-4c94-b324-4254a3964a65
IM00006070,2024-12-10T15:28:59,W017,P00076,TRANSFER_IN,7,5079cb6a-7ed0-48ee-884c-8ffe0c8769a8
IM00006071,2025-01-05T11:42:42,W006,P00021,ADJUSTMENT,1,549277be-96ee-41f9-945c-a1fa48f120b1
IM00006072,2024-03-13T20:29:52,W012,P00454,TRANSFER_OUT,-29,17a83d7a-3b53-44d5-a563-30488e7722b1
IM00006073,2025-01-28T07:45:43,W007,P00226,TRANSFER_IN,37,9953b0d7-deb9-421a-acc5-dee6d95a166a
IM00006074,2025-05-22T02:53:32,W002,P00184,ADJUSTMENT,27,fb45da44-d536-4733-9c33-7c5925cca9e5
IM00006075,2025-05-17T15:47:00,W014,P00012,TRANSFER_OUT,-3,801917fa-4ebe-4157-9577-16832dd09e24
IM00006076,2025-12-31T18:35:09,W007,P00334,SHIP,-41,dc140b71-8375-42e7-81af-2370a92d086c
IM00006077,2025-01-22T20:01:48,W006,P00592,TRANSFER_OUT,-8,22700e30-c770-4230-9550-0cad29cf2cd4
IM00006078,2025-11-26T22:06:48,W004,P00068,ADJUSTMENT,33,01c20c49-6456-4859-a95e-94ce704f7b6f
IM00006079,2024-08-30T06:05:20,W003,P00243,ADJUSTMENT,49,37367099-a9ea-4f83-ae73-9ab25e9450de
IM00006080,2024-04-28T01:51:40,W007,P00593,RECEIPT,28,570d0389-aabc-423f-9b4e-58c359cc8c4f
IM00006081,2025-03-19T06:12:38,W005,P00541,TRANSFER_IN,1,8d9cd64f-cccc-489a-a8fc-d71ba7f60159
IM00006082,2025-10-05T12:38:57,W002,P00020,TRANSFER_OUT,-20,746862d9-d437-40c9-adb5-6facf330e201
IM00006083,2024-10-02T11:56:26,W003,P00362,RECEIPT,14,9bf8e91c-34e6-40d4-b30f-ce53879acbeb
IM00006084,2025-01-29T08:54:17,W013,P00548,TRANSFER_OUT,-45,e9ba52b7-fea7-4053-a6f6-9b4b16374655
IM00006085,2024-10-06T15:44:46,W014,P00526,TRANSFER_IN,35,8634b498-4bd7-45dd-90c6-2912f15c2900
IM00006086,2025-06-16T17:34:02,W001,P00347,TRANSFER_IN,20,d2fc02d4-5d1b-4aa1-92d6-1116f3513a37
IM00006087,2025-12-11T10:30:47,W006,P00230,TRANSFER_IN,4,aabd5898-f0c8-4ca9-a024-1a26e6708f22
IM00006088,2025-05-05T06:47:43,W016,P00016,ADJUSTMENT,4,9aa2e47d-2c1e-463d-9dec-bd17f06dcf82
IM00006089,2026-02-17T01:45:11,W016,P00309,TRANSFER_OUT,-17,1b2cffff-04d4-41eb-8777-5decad659763
IM00006090,2024-09-20T11:49:26,W009,P00444,TRANSFER_IN,4,cba10ccd-5ead-46ef-abdb-39fd6cfb5014
IM00006091,2025-06-17T04:21:36,W012,P00568,RECEIPT,43,0a583379-4538-4043-a1d6-25892521afd5
IM00006092,2024-06-14T16:31:11,W016,P00354,TRANSFER_OUT,-40,2eda003f-c47f-4d96-8737-ac8a373ef5f0
IM00006093,2024-08-14T04:23:27,W017,P00075,SHIP,-30,da430fd8-127a-4e33-b0c1-33c8cb36db19
IM00006094,2025-07-27T13:10:51,W007,P00523,TRANSFER_OUT,-27,c13fd848-eea6-4603-9d44-13c619bbc1fe
IM00006095,2025-02-02T01:41:01,W007,P00260,TRANSFER_IN,32,37e51fee-ce8e-4859-91ac-33560503ce5b
IM00006096,2025-01-31T07:30:44,W012,P00077,SHIP,-15,2ecba1a8-e028-480c-a230-dfe2f2c55871
IM00006097,2024-03-20T09:13:04,W010,P00050,TRANSFER_IN,39,e264ecd5-2be6-4195-af03-a03f2fcecba4
IM00006098,2025-08-05T15:44:47,W001,P00068,TRANSFER_OUT,-21,262aef25-bf5c-4fa4-b54c-28d222fcd1f6
IM00006099,2024-02-04T22:27:26,W010,P00153,TRANSFER_IN,26,ca0a75ce-117e-4f5d-81a7-07554e34b1c6
IM00006100,2025-08-02T15:13:08,W001,P00315,TRANSFER_OUT,-37,d2d59083-89dc-4987-9f18-8c2840844dcf
IM00006101,2025-11-30T00:58:47,W011,P00347,TRANSFER_IN,37,27428a8b-e79b-480b-93b6-c958ab724f93
IM00006102,2025-10-12T20:43:57,W003,P00234,ADJUSTMENT,46,d206ac9b-7924-474f-b565-18b96427d47f
IM00006103,2024-01-13T07:35:27,W001,P00567,SHIP,-12,2f6c3c7c-4934-49b5-9fcc-a080307e4286
IM00006104,2024-12-01T11:46:20,W008,P00400,TRANSFER_IN,11,6449d113-05e5-4b89-addb-e2a2f3d6a8f3
IM00006105,2025-08-18T11:28:33,W007,P00241,RECEIPT,35,d2c3c83f-c521-4bd6-8f1e-b50365f0ce38
IM00006106,2025-09-18T02:37:58,W012,P00388,RECEIPT,46,e9f3e2f0-9684-493c-909c-1636ed6adee0
IM00006107,2025-05-24T01:17:04,W011,P00158,RECEIPT,24,aab6440b-4cd8-4b26-8bd0-9a3a96c55f85
IM00006108,2025-04-16T21:14:01,W015,P00075,TRANSFER_OUT,-22,18cb6f6c-c39f-4595-8c42-de502e37d990
IM00006109,2026-01-31T18:55:51,W003,P00126,TRANSFER_IN,39,73f4433e-03eb-4c9c-b0a2-d9fa96dc89e1
IM00006110,2024-07-13T03:36:18,W001,P00095,RECEIPT,26,be4f566a-39ca-468c-a12c-cd4f01b97c83
IM00006111,2025-09-18T15:04:43,W001,P00120,ADJUSTMENT,20,72c539e0-8790-472a-b727-7285bcd0514e
IM00006112,2026-01-01T14:51:32,W010,P00202,TRANSFER_IN,5,05f96058-520e-423f-bf48-932485abda69
IM00006113,2024-09-07T02:04:51,W001,P00194,TRANSFER_IN,22,58e46dca-36fe-4743-8701-67e06e2bb38a
IM00006114,2024-01-06T12:33:27,W003,P00379,TRANSFER_OUT,-29,efdc8dce-9bf0-40d2-8593-c446244c7755
IM00006115,2025-12-26T17:45:41,W002,P00504,TRANSFER_IN,31,01f6c1db-80e1-41ac-b315-186b1f89db74
IM00006116,2025-02-03T09:49:55,W001,P00363,TRANSFER_IN,40,e18ed33d-a064-4ed0-b56d-4ffc60f85526
IM00006117,2024-12-31T12:09:00,W005,P00405,RECEIPT,7,c2a017fe-591f-4f14-b762-bb533f3b5de6
IM00006118,2025-07-21T01:02:25,W013,P00522,TRANSFER_IN,1,0bfaecb4-0f38-4d7e-87c4-1a38d0d4255f
IM00006119,2024-01-31T18:53:59,W008,P00247,ADJUSTMENT,6,77814e1f-a2fb-4e9f-af72-82c2eb0f6699
IM00006120,2025-04-22T11:32:53,W013,P00242,ADJUSTMENT,27,9bf45d0b-f426-40c8-9c74-3c6d1523e278
IM00006121,2025-03-06T10:46:31,W005,P00364,RECEIPT,22,6e083ca4-8030-48ff-914b-bf294c098f6c
IM00006122,2024-03-02T02:01:27,W006,P00287,RECEIPT,27,aadca99d-6489-4d62-9f57-037e66758a36
IM00006123,2024-08-09T10:01:36,W004,P00079,ADJUSTMENT,16,b326c90a-07eb-4e7b-81f4-bf0a6215b3dd
IM00006124,2024-08-24T18:41:43,W002,P00518,SHIP,-47,952bbf93-02a1-47c1-a379-7ace7df3bb9d
IM00006125,2024-01-14T06:40:50,W014,P00207,ADJUSTMENT,21,a423e37b-96db-4a0b-be7c-3d4e19a814dc
IM00006126,2024-09-08T13:42:15,W012,P00590,TRANSFER_OUT,-17,643dc12e-f275-48c6-adf2-92adf00497c8
IM00006127,2025-08-24T15:00:15,W005,P00322,TRANSFER_OUT,-13,b032eaa2-6e9b-49d4-8aa6-b62de051e2ad
IM00006128,2025-10-21T00:32:10,W014,P00455,TRANSFER_OUT,-30,c1de7dff-a2a8-426c-9b47-23851b495909
IM00006129,2025-07-21T17:31:40,W007,P00422,TRANSFER_OUT,-6,50f73268-0a7e-408d-8b18-cc57f42c91d9
IM00006130,2024-05-28T11:00:54,W017,P00548,TRANSFER_OUT,-25,f4ec6974-b4c0-47b6-b3a8-28a172503c16
IM00006131,2026-01-15T08:57:55,W001,P00106,SHIP,-15,f57e1894-823d-4f01-8093-2e686b436fa8
IM00006132,2024-09-19T02:15:45,W002,P00152,TRANSFER_IN,2,8a5a626f-92fa-4ef2-969a-0baa62478b59
IM00006133,2025-12-13T21:38:13,W004,P00078,SHIP,-13,2888589b-f77e-401f-be7c-d4995699cd88
IM00006134,2024-10-28T04:19:02,W001,P00171,ADJUSTMENT,31,7196264f-89f8-4af0-ba8d-c16f0d0977a3
IM00006135,2024-07-25T17:29:03,W016,P00372,SHIP,-7,494e483c-0774-4fa4-b6d2-d8de65af4a1d
IM00006136,2025-03-26T17:18:06,W009,P00228,TRANSFER_OUT,-13,c5805ef6-ef70-4a7b-8fbb-5239c2eb6b31
IM00006137,2024-01-02T14:43:02,W009,P00125,SHIP,-30,3915c399-1d36-4725-bf47-b254791dcd81
IM00006138,2024-07-26T23:22:24,W001,P00366,RECEIPT,49,fd694f40-c63b-4778-9b1d-feafbf26ecab
IM00006139,2024-08-15T10:25:57,W012,P00109,TRANSFER_OUT,-4,cfbd3865-2d42-4ec2-a38c-ab8e38fba135
