activity_id,account_id,contact_id,activity_type,outcome,activity_ts,owner_role
ACT024524,A00285,CT001888,Meeting,No Answer,2024-07-29T00:25:12,AE
ACT024525,A01050,CT000405,Email,Connected,2025-12-12T02:29:28,SDR
ACT024526,A00825,CT000657,Email,Connected,2025-08-27T04:09:29,AE
ACT024527,A00771,CT001338,Task,Booked Meeting,2025-10-04T15:52:12,SDR
ACT024528,A01001,CT000327,Task,Follow-up Needed,2024-06-20T08:29:47,SDR
ACT024529,A00403,CT001771,Task,Connected,2024-06-04T16:32:42,AM
ACT024530,A00040,CT001443,Task,No Answer,2024-06-26T08:55:11,CSM
ACT024531,A01180,CT000047,Task,Replied,2025-11-04T22:18:23,SDR
ACT024532,A00165,CT000100,Task,Left VM,2025-05-14T19:48:09,CSM
ACT024533,A00121,CT000020,Task,Replied,2024-07-04T20:18:36,AM
ACT024534,A00162,CT001358,Email,No Answer,2024-05-02T02:04:18,CSM
ACT024535,A01184,CT001538,Task,Replied,2025-10-21T16:19:22,SDR
ACT024536,A00695,CT001593,Task,Replied,2024-10-28T07:36:12,AE
ACT024537,A00259,CT000046,Email,Follow-up Needed,2025-02-22T08:15:56,AM
ACT024538,A00582,CT001238,Task,Replied,2025-06-22T08:13:55,AE
ACT024539,A00878,CT001178,Task,Booked Meeting,2025-11-24T22:21:40,CSM
ACT024540,A00117,CT001583,Meeting,No Answer,2025-03-18T05:16:14,AM
ACT024541,A00556,CT000927,Call,Replied,2025-05-19T05:23:50,AM
ACT024542,A00955,CT001452,Call,Booked Meeting,2025-02-15T02:04:15,SDR
ACT024543,A00866,CT001447,Task,No Answer,2024-07-31T18:55:51,AM
ACT024544,A00087,CT001314,Meeting,Booked Meeting,2025-06-10T01:52:59,CSM
ACT024545,A00694,CT001439,Call,Connected,2024-07-22T17:50:45,CSM
ACT024546,A00620,CT001734,Email,Booked Meeting,2025-12-03T03:20:14,AM
ACT024547,A00341,CT000348,Task,Follow-up Needed,2024-10-18T07:48:57,AM
ACT024548,A01053,CT000005,Task,Connected,2025-10-25T16:16:13,AE
ACT024549,A00798,CT001886,Email,Booked Meeting,2024-12-08T02:17:08,CSM
ACT024550,A00309,CT000722,Email,Booked Meeting,2025-10-27T22:19:39,SDR
ACT024551,A01179,CT001819,Meeting,Replied,2024-06-12T05:54:00,SDR
ACT024552,A00655,CT000081,Email,Connected,2025-08-15T19:32:57,AE
ACT024553,A00067,CT001984,Task,Follow-up Needed,2024-05-13T13:52:27,CSM
ACT024554,A00947,CT000421,Call,Booked Meeting,2024-05-21T01:56:32,AE
ACT024555,A01080,CT001443,Email,No Answer,2026-02-07T20:23:22,SDR
ACT024556,A00883,CT000193,Call,Booked Meeting,2025-07-30T09:44:29,SDR
ACT024557,A00854,CT001057,Call,Booked Meeting,2025-10-09T21:17:34,CSM
ACT024558,A00895,CT000676,Meeting,Follow-up Needed,2024-08-09T00:10:46,AM
ACT024559,A00388,CT000090,Call,Booked Meeting,2025-06-21T12:18:14,AM
ACT024560,A01100,CT000303,Meeting,Connected,2025-07-22T13:37:43,SDR
ACT024561,A01145,CT000397,Meeting,No Answer,2025-05-16T17:38:44,AM
ACT024562,A00589,CT001296,Call,Replied,2025-10-09T00:45:04,CSM
ACT024563,A00670,CT000746,Task,Replied,2024-01-20T06:19:15,SDR
ACT024564,A00896,CT001149,Meeting,No Answer,2025-01-22T05:07:20,AM
ACT024565,A00750,CT000157,Call,Follow-up Needed,2025-12-21T03:13:58,AM
ACT024566,A00544,CT001298,Task,No Answer,2025-07-23T05:53:02,AE
ACT024567,A00216,CT000425,Task,Connected,2025-04-06T14:46:36,SDR
ACT024568,A00747,CT000648,Task,Left VM,2025-12-13T00:42:34,AM
ACT024569,A00306,CT001633,Call,Booked Meeting,2025-04-07T11:57:07,SDR
ACT024570,A00951,CT002060,Meeting,Connected,2025-05-27T02:14:12,AE
ACT024571,A00426,CT000959,Email,Follow-up Needed,2026-01-23T23:19:52,AE
ACT024572,A00892,CT000805,Task,Follow-up Needed,2025-12-01T19:33:41,SDR
ACT024573,A00819,CT001779,Call,No Answer,2025-06-13T22:01:49,AM
ACT024574,A00090,CT000477,Email,Connected,2024-03-19T21:16:23,CSM
ACT024575,A01152,CT000800,Task,No Answer,2025-07-07T15:05:17,CSM
ACT024576,A00711,CT000959,Meeting,Follow-up Needed,2024-02-27T20:34:58,AE
ACT024577,A00587,CT000438,Task,Follow-up Needed,2025-09-01T00:11:57,CSM
ACT024578,A00135,CT000445,Call,Replied,2025-01-11T02:01:45,SDR
ACT024579,A00527,CT000629,Meeting,Left VM,2025-02-19T05:13:04,SDR
ACT024580,A00340,CT001593,Meeting,Booked Meeting,2025-12-23T19:50:46,AM
ACT024581,A00977,CT001273,Meeting,Booked Meeting,2024-11-16T14:04:32,SDR
ACT024582,A00678,CT000071,Call,Connected,2024-09-14T15:59:31,CSM
ACT024583,A00586,CT000575,Task,Follow-up Needed,2025-01-05T02:15:53,AE
ACT024584,A01004,CT002132,Call,Left VM,2025-10-22T22:46:22,CSM
ACT024585,A00493,CT000286,Email,No Answer,2025-08-07T05:36:26,AE
ACT024586,A00467,CT000292,Meeting,Replied,2026-01-10T18:10:18,AE
ACT024587,A00727,CT000587,Call,Booked Meeting,2025-12-18T17:01:07,CSM
ACT024588,A00668,CT000010,Call,Connected,2024-01-07T18:36:00,SDR
ACT024589,A01153,CT001002,Email,Left VM,2024-06-05T20:27:22,CSM
ACT024590,A00816,CT000744,Meeting,Replied,2025-07-15T12:21:42,CSM
ACT024591,A01116,CT001389,Email,Booked Meeting,2025-08-24T01:30:43,AM
ACT024592,A00360,CT000088,Meeting,No Answer,2025-10-25T09:02:39,SDR
ACT024593,A00166,CT001240,Email,Booked Meeting,2025-07-12T20:42:59,AM
ACT024594,A00852,CT000439,Task,Booked Meeting,2025-07-01T16:17:37,AM
ACT024595,A00330,CT000630,Email,Left VM,2025-02-07T18:19:33,AM
ACT024596,A00095,CT000935,Email,Connected,2025-01-27T23:07:39,AM
ACT024597,A00789,CT000238,Call,Left VM,2025-09-22T23:22:32,CSM
ACT024598,A00896,CT000106,Meeting,Replied,2024-10-18T12:16:48,CSM
ACT024599,A00537,CT001935,Email,No Answer,2024-04-21T03:56:01,CSM
ACT024600,A01067,CT001611,Meeting,Replied,2024-07-31T11:00:39,SDR
ACT024601,A00084,CT000179,Task,Follow-up Needed,2024-10-27T20:32:09,SDR
ACT024602,A00861,CT001554,Task,Connected,2025-07-07T21:16:34,CSM
ACT024603,A00304,CT000218,Meeting,Follow-up Needed,2026-01-23T20:25:31,AE
ACT024604,A00791,CT000161,Task,Booked Meeting,2024-04-15T02:25:42,AM
ACT024605,A01152,CT000100,Task,Booked Meeting,2024-01-26T03:06:22,CSM
ACT024606,A00768,CT001138,Meeting,Left VM,2025-05-22T06:44:41,AM
ACT024607,A00844,CT001219,Task,No Answer,2024-12-13T22:58:25,AM
ACT024608,A01128,CT002011,Email,Connected,2025-02-11T08:14:31,AE
ACT024609,A00971,CT000986,Meeting,Follow-up Needed,2024-07-05T09:14:49,SDR
ACT024610,A00690,CT001128,Task,Follow-up Needed,2025-01-19T08:17:41,AE
ACT024611,A00141,CT001536,Call,No Answer,2024-08-03T23:33:02,CSM
ACT024612,A00006,CT001730,Call,Follow-up Needed,2024-10-17T02:26:28,SDR
ACT024613,A01182,CT002062,Meeting,Connected,2024-10-10T06:57:27,AE
ACT024614,A00420,CT000348,Email,Follow-up Needed,2025-05-11T11:09:27,SDR
ACT024615,A00149,CT000177,Task,Follow-up Needed,2024-03-24T05:32:45,AE
ACT024616,A00500,CT001494,Task,Replied,2025-04-05T05:51:25,SDR
ACT024617,A00242,CT000722,Call,Left VM,2025-10-17T02:22:26,CSM
ACT024618,A00799,CT001907,Meeting,Replied,2024-04-05T12:00:18,AE
ACT024619,A00323,CT002091,Call,Replied,2025-12-19T21:59:33,CSM
ACT024620,A00599,CT000627,Meeting,Replied,2025-04-24T12:21:23,CSM
ACT024621,A00975,CT000902,Call,Booked Meeting,2024-12-05T04:01:34,CSM
ACT024622,A00460,CT001435,Email,Booked Meeting,2026-01-08T19:32:59,AM
ACT024623,A00174,CT000385,Task,Connected,2026-02-22T15:32:23,AM
ACT024624,A00827,CT000402,Call,Replied,2024-05-17T05:30:54,AE
ACT024625,A00281,CT000704,Meeting,Connected,2025-06-01T10:53:39,AE
ACT024626,A01183,CT001568,Call,Connected,2026-02-27T00:19:55,AE
ACT024627,A00634,CT000281,Call,Connected,2025-12-31T13:47:03,CSM
ACT024628,A01173,CT002061,Meeting,Connected,2025-03-15T08:24:17,CSM
ACT024629,A00104,CT000047,Meeting,Left VM,2025-10-04T04:05:35,AM
ACT024630,A00484,CT001587,Call,Follow-up Needed,2024-11-14T11:01:09,SDR
ACT024631,A00968,CT000688,Task,Follow-up Needed,2024-10-26T06:21:08,AE
ACT024632,A00575,CT001061,Meeting,Left VM,2025-02-06T03:47:33,SDR
ACT024633,A00496,CT001847,Call,Left VM,2026-02-22T22:49:33,AE
ACT024634,A00859,CT000463,Task,Follow-up Needed,2024-06-12T14:05:14,CSM
ACT024635,A00040,CT001621,Call,Replied,2026-01-09T23:27:38,AE
ACT024636,A01081,CT001404,Meeting,Left VM,2024-12-20T18:24:57,AM
ACT024637,A00087,CT001987,Task,Follow-up Needed,2024-07-10T03:58:36,SDR
ACT024638,A00564,CT001173,Task,Booked Meeting,2024-10-01T06:45:48,SDR
ACT024639,A00379,CT000578,Call,Follow-up Needed,2024-01-29T20:53:58,AE
ACT024640,A00556,CT000479,Meeting,Replied,2025-05-11T19:20:36,AE
ACT024641,A00551,CT000087,Email,Left VM,2024-02-26T01:35:36,AM
ACT024642,A00709,CT000138,Task,Left VM,2026-01-19T21:47:00,AM
ACT024643,A00781,CT000018,Meeting,Connected,2024-12-20T09:20:48,CSM
ACT024644,A00433,CT001338,Task,Left VM,2025-10-12T12:15:13,SDR
ACT024645,A00197,CT000323,Meeting,Connected,2024-07-18T04:07:14,SDR
ACT024646,A00691,CT000664,Meeting,Replied,2025-08-22T12:02:10,AM
ACT024647,A00599,CT001193,Email,Booked Meeting,2025-06-17T22:28:28,CSM
ACT024648,A00285,CT001295,Task,Booked Meeting,2024-09-15T12:46:09,AM
ACT024649,A00948,CT000483,Task,Connected,2026-01-05T15:07:45,AM
ACT024650,A00446,CT001345,Meeting,Connected,2025-07-31T12:07:24,SDR
ACT024651,A00569,CT002146,Task,Follow-up Needed,2025-02-25T13:20:47,AE
ACT024652,A01181,CT000307,Email,Connected,2025-11-29T16:18:52,SDR
ACT024653,A01079,CT000803,Email,Follow-up Needed,2026-01-15T21:04:02,AE
ACT024654,A01123,CT002194,Task,Booked Meeting,2026-02-09T17:21:40,CSM
ACT024655,A00378,CT001143,Call,No Answer,2025-08-30T20:52:03,AE
ACT024656,A00753,CT000913,Call,Replied,2024-03-02T19:43:27,CSM
ACT024657,A01188,CT000663,Email,Booked Meeting,2025-08-12T08:18:52,AE
ACT024658,A00808,CT000823,Call,Replied,2025-08-02T07:53:25,AM
ACT024659,A00521,CT001476,Task,No Answer,2024-07-27T08:20:52,SDR
ACT024660,A00821,CT000442,Call,No Answer,2024-07-26T11:06:22,CSM
ACT024661,A00218,CT001723,Task,Left VM,2025-11-14T10:47:51,SDR
ACT024662,A00179,CT000984,Meeting,Follow-up Needed,2025-02-19T06:08:34,AM
ACT024663,A00175,CT000713,Email,Booked Meeting,2024-05-31T17:26:29,AE
ACT024664,A00957,CT000957,Meeting,Follow-up Needed,2024-03-31T18:47:35,SDR
ACT024665,A00399,CT001195,Call,Replied,2025-08-22T22:47:29,CSM
ACT024666,A01069,CT001408,Call,Connected,2025-09-24T15:49:09,SDR
ACT024667,A00974,CT000967,Task,Left VM,2025-07-14T09:42:11,AE
ACT024668,A00530,CT000205,Task,Follow-up Needed,2024-01-23T09:13:37,AE
ACT024669,A00558,CT001979,Task,Connected,2025-10-25T21:24:38,AM
ACT024670,A00613,CT002002,Call,Connected,2025-01-14T16:34:02,AE
ACT024671,A00187,CT000477,Call,Booked Meeting,2025-01-16T22:17:19,AM
ACT024672,A00196,CT001223,Call,Connected,2025-07-10T06:33:12,AE
ACT024673,A00449,CT001415,Email,Booked Meeting,2025-02-26T18:38:54,AE
ACT024674,A00019,CT000754,Email,No Answer,2025-02-14T05:28:46,AE
ACT024675,A00072,CT000475,Email,Connected,2024-02-28T00:39:35,SDR
ACT024676,A00291,CT001230,Call,No Answer,2024-09-28T11:49:52,CSM
ACT024677,A00396,CT001240,Call,Connected,2024-06-18T05:08:14,CSM
ACT024678,A00630,CT000628,Email,Connected,2025-02-10T10:34:19,AM
ACT024679,A00036,CT000012,Email,Follow-up Needed,2024-06-12T08:10:43,AE
ACT024680,A00969,CT000984,Email,No Answer,2024-04-26T01:11:29,CSM
ACT024681,A00736,CT001152,Email,Replied,2025-10-18T08:35:39,AM
ACT024682,A00871,CT000889,Meeting,Replied,2024-05-03T16:57:18,AM
ACT024683,A00414,CT000760,Call,Connected,2025-10-22T11:24:40,AE
ACT024684,A00184,CT000511,Call,Booked Meeting,2024-09-29T05:42:57,AE
ACT024685,A00450,CT000030,Call,No Answer,2024-12-14T21:24:37,AE
ACT024686,A00618,CT000748,Call,Follow-up Needed,2025-05-28T06:34:46,AM
ACT024687,A00117,CT000092,Call,Replied,2025-10-10T13:08:18,AE
ACT024688,A01121,CT000514,Meeting,Left VM,2025-12-02T09:47:13,CSM
ACT024689,A00564,CT001633,Task,No Answer,2025-06-15T00:13:12,AM
ACT024690,A00479,CT000900,Call,Replied,2026-02-15T13:25:35,CSM
ACT024691,A00460,CT000742,Call,Follow-up Needed,2024-04-11T19:24:19,AE
ACT024692,A00417,CT001916,Call,Replied,2025-06-22T22:55:28,AM
ACT024693,A00870,CT001263,Meeting,Left VM,2025-11-21T22:34:31,AE
ACT024694,A01131,CT001831,Email,No Answer,2024-03-14T11:19:46,SDR
ACT024695,A00878,CT000340,Email,Left VM,2026-01-08T17:53:35,SDR
ACT024696,A00272,CT000744,Meeting,No Answer,2024-04-27T17:22:58,AE
ACT024697,A00360,CT000663,Meeting,Connected,2024-10-10T14:03:06,AE
ACT024698,A01056,CT001580,Email,No Answer,2024-04-19T23:17:28,CSM
ACT024699,A01000,CT001760,Call,No Answer,2024-10-28T22:12:28,CSM
ACT024700,A01194,CT001165,Email,Follow-up Needed,2024-08-29T10:06:11,SDR
ACT024701,A01197,CT000645,Task,No Answer,2024-11-30T06:56:13,CSM
ACT024702,A00819,CT000010,Task,No Answer,2025-01-02T00:14:11,SDR
ACT024703,A01138,CT001497,Email,No Answer,2024-05-22T10:42:38,AE
ACT024704,A00029,CT000438,Call,No Answer,2025-11-10T06:04:21,AE
ACT024705,A00801,CT000681,Task,No Answer,2024-05-20T04:11:38,AE
ACT024706,A00867,CT002122,Task,Left VM,2025-01-26T08:32:41,AM
ACT024707,A00150,CT001656,Email,Connected,2024-11-19T05:25:01,SDR
ACT024708,A00857,CT000042,Meeting,Follow-up Needed,2024-09-16T18:59:17,CSM
ACT024709,A00081,CT001997,Meeting,Connected,2024-04-24T08:09:06,AM
ACT024710,A00381,CT000019,Email,Booked Meeting,2026-02-13T00:21:48,AM
ACT024711,A00336,CT001094,Meeting,Replied,2025-06-22T19:04:29,AM
ACT024712,A00975,CT000064,Call,No Answer,2025-04-28T15:38:12,AM
ACT024713,A00952,CT000757,Task,No Answer,2024-10-20T17:20:05,AE
ACT024714,A00971,CT000263,Meeting,Booked Meeting,2025-09-07T04:12:48,AE
ACT024715,A00049,CT000074,Email,Connected,2024-06-27T03:44:21,AE
ACT024716,A00617,CT001198,Task,Booked Meeting,2026-02-08T06:14:53,SDR
ACT024717,A00355,CT000218,Meeting,Connected,2026-02-08T02:13:11,AE
ACT024718,A00568,CT001004,Email,Replied,2025-03-04T14:09:12,AM
ACT024719,A00626,CT000471,Meeting,Connected,2024-12-12T03:45:22,AM
ACT024720,A00903,CT001395,Task,Booked Meeting,2025-09-27T23:16:29,CSM
ACT024721,A00240,CT000821,Meeting,Connected,2024-05-08T16:12:42,AE
ACT024722,A00089,CT000544,Email,Left VM,2025-10-02T09:58:12,AM
ACT024723,A00368,CT000842,Meeting,Replied,2025-03-02T04:42:32,AM
ACT024724,A01135,CT000928,Call,No Answer,2024-09-23T18:18:24,AM
ACT024725,A00640,CT001236,Email,Replied,2025-11-04T08:12:32,AE
ACT024726,A00835,CT001540,Task,Connected,2024-03-22T11:19:04,CSM
ACT024727,A00750,CT001534,Email,Follow-up Needed,2024-11-26T09:24:05,AM
ACT024728,A00801,CT000700,Call,Follow-up Needed,2025-01-04T07:59:35,AM
ACT024729,A00069,CT000439,Email,Booked Meeting,2024-04-09T03:45:35,SDR
ACT024730,A00448,CT000304,Call,Left VM,2024-03-31T06:36:53,AE
ACT024731,A00123,CT000052,Call,No Answer,2024-06-24T23:09:51,AE
ACT024732,A00060,CT001615,Task,Connected,2024-05-29T01:22:34,AM
ACT024733,A00103,CT001461,Meeting,Connected,2024-02-09T04:03:26,CSM
ACT024734,A00512,CT000437,Task,Replied,2025-07-21T10:04:33,AM
ACT024735,A00902,CT001231,Task,Booked Meeting,2024-02-07T07:15:18,SDR
ACT024736,A00082,CT002004,Call,Booked Meeting,2025-11-30T12:21:53,SDR
ACT024737,A00020,CT001251,Meeting,Follow-up Needed,2026-02-13T02:13:17,AE
ACT024738,A00025,CT000575,Task,Left VM,2025-06-08T01:21:26,SDR
ACT024739,A00457,CT000761,Email,Booked Meeting,2024-01-22T04:29:10,AM
ACT024740,A01055,CT002066,Meeting,Connected,2026-02-10T15:50:03,CSM
ACT024741,A00003,CT001401,Email,Follow-up Needed,2025-11-09T05:05:59,SDR
ACT024742,A00461,CT000417,Meeting,Booked Meeting,2025-02-06T01:13:54,AE
ACT024743,A01112,CT000666,Call,Replied,2025-01-24T21:48:40,AM
ACT024744,A00668,CT001546,Meeting,Connected,2025-12-09T15:57:25,SDR
ACT024745,A01052,CT000329,Email,Follow-up Needed,2025-07-21T16:50:50,AE
ACT024746,A00091,CT001239,Task,Connected,2025-01-12T02:56:37,CSM
ACT024747,A01139,CT001809,Email,Connected,2025-07-13T08:19:48,SDR
ACT024748,A00185,CT001252,Email,Connected,2024-06-20T21:35:07,AE
ACT024749,A00026,CT001218,Task,Replied,2025-02-23T08:09:29,CSM
ACT024750,A00939,CT001922,Task,Replied,2025-02-18T00:16:27,AM
ACT024751,A00024,CT000849,Task,Connected,2024-05-14T13:28:06,CSM
ACT024752,A01009,CT000263,Email,No Answer,2024-03-27T00:30:57,CSM
ACT024753,A01092,CT000002,Call,Booked Meeting,2024-08-01T11:33:58,CSM
ACT024754,A00210,CT001932,Call,Booked Meeting,2025-11-03T23:03:33,SDR
ACT024755,A00744,CT000500,Meeting,Replied,2025-09-15T12:57:54,AM
ACT024756,A00892,CT000815,Call,Left VM,2025-10-11T06:02:07,AE
ACT024757,A00978,CT002056,Call,Replied,2025-02-05T10:45:16,SDR
ACT024758,A01146,CT001951,Task,Left VM,2025-12-10T09:15:00,AM
ACT024759,A01015,CT001292,Call,Follow-up Needed,2025-03-31T02:19:33,AM
ACT024760,A00731,CT000914,Email,Left VM,2024-12-23T08:55:23,CSM
ACT024761,A00526,CT001617,Call,Follow-up Needed,2024-04-08T10:04:16,AM
ACT024762,A00219,CT000063,Email,Replied,2025-03-17T03:36:40,AE
ACT024763,A00662,CT001062,Email,No Answer,2024-08-05T08:34:35,CSM
ACT024764,A00659,CT001394,Meeting,Follow-up Needed,2025-02-21T23:08:12,AM
ACT024765,A00741,CT000004,Task,No Answer,2025-12-01T08:32:36,AM
ACT024766,A00817,CT001060,Call,Replied,2024-06-07T09:16:04,AE
ACT024767,A00847,CT000372,Email,Connected,2025-01-30T00:56:28,SDR
ACT024768,A00460,CT000075,Email,Booked Meeting,2024-05-11T11:23:40,AE
ACT024769,A01028,CT000665,Email,No Answer,2024-06-17T00:18:06,SDR
ACT024770,A00947,CT001939,Email,No Answer,2025-07-19T04:11:17,CSM
ACT024771,A00128,CT002150,Email,No Answer,2025-04-28T14:18:00,AM
ACT024772,A01123,CT001464,Task,No Answer,2025-05-05T07:38:58,CSM
ACT024773,A00588,CT000431,Task,Booked Meeting,2025-11-13T13:54:54,AE
ACT024774,A00495,CT001103,Call,Follow-up Needed,2025-01-21T01:05:06,CSM
ACT024775,A01138,CT001553,Meeting,Left VM,2025-08-06T07:48:53,AM
ACT024776,A00770,CT000346,Task,Left VM,2025-06-06T23:02:45,AE
ACT024777,A00024,CT000898,Email,Booked Meeting,2025-04-24T13:03:00,CSM
ACT024778,A01171,CT000077,Email,Follow-up Needed,2024-03-02T13:27:29,AM
ACT024779,A00288,CT001842,Meeting,Left VM,2025-05-05T01:41:28,SDR
ACT024780,A00784,CT000089,Call,Follow-up Needed,2025-07-01T10:28:59,CSM
ACT024781,A00672,CT001188,Task,Replied,2024-03-10T10:35:47,AE
ACT024782,A00692,CT002060,Task,Replied,2025-06-12T06:44:27,AM
ACT024783,A00307,CT000558,Task,Connected,2025-04-24T23:59:14,AE
ACT024784,A01026,CT000814,Task,Booked Meeting,2026-02-09T11:37:53,AM
ACT024785,A01030,CT000932,Meeting,Follow-up Needed,2024-03-14T23:04:25,AM
ACT024786,A00944,CT000497,Task,Follow-up Needed,2024-01-09T14:39:31,AE
ACT024787,A00994,CT000148,Call,Left VM,2025-02-01T15:02:17,AM
ACT024788,A00270,CT001558,Task,No Answer,2024-05-09T08:24:04,CSM
ACT024789,A00245,CT002157,Call,Follow-up Needed,2025-08-14T05:00:26,AE
ACT024790,A00793,CT001502,Call,Replied,2024-10-08T08:49:47,AE
ACT024791,A00974,CT000837,Email,No Answer,2025-10-23T12:48:49,SDR
ACT024792,A01023,CT001471,Email,No Answer,2025-06-09T05:01:34,AM
ACT024793,A01173,CT001315,Meeting,Left VM,2025-12-22T19:41:01,AM
ACT024794,A00172,CT001347,Call,Follow-up Needed,2025-02-24T14:48:03,AM
ACT024795,A01054,CT000504,Call,No Answer,2024-07-09T20:33:12,SDR
ACT024796,A00418,CT001200,Email,Follow-up Needed,2025-07-30T16:47:14,AE
ACT024797,A00426,CT002083,Call,No Answer,2024-04-08T14:46:01,CSM
ACT024798,A00384,CT000136,Call,Left VM,2025-09-15T20:33:43,AE
ACT024799,A00969,CT001793,Email,No Answer,2024-04-03T07:23:16,SDR
ACT024800,A00767,CT000257,Call,Follow-up Needed,2025-09-26T20:29:12,CSM
ACT024801,A01094,CT000033,Task,No Answer,2025-09-15T11:26:09,SDR
ACT024802,A00134,CT000004,Email,No Answer,2024-05-27T11:38:36,AE
ACT024803,A01116,CT001107,Call,Booked Meeting,2025-10-26T07:55:50,AE
ACT024804,A00186,CT000621,Call,No Answer,2024-01-18T09:56:55,CSM
ACT024805,A00996,CT001951,Email,Booked Meeting,2024-08-05T07:05:04,AM
ACT024806,A00187,CT001812,Call,Connected,2024-03-04T20:40:37,CSM
ACT024807,A01083,CT001750,Task,No Answer,2024-02-20T04:29:24,AE
ACT024808,A00807,CT002139,Email,Follow-up Needed,2024-12-15T08:10:45,AE
ACT024809,A01186,CT000469,Task,Booked Meeting,2025-01-12T17:20:52,CSM
ACT024810,A00793,CT001759,Call,No Answer,2025-03-31T19:57:08,CSM
ACT024811,A00987,CT000508,Email,Follow-up Needed,2026-01-13T23:55:42,CSM
ACT024812,A00725,CT001188,Call,No Answer,2025-06-01T20:21:32,AM
ACT024813,A00485,CT001544,Task,Replied,2025-04-14T13:17:47,CSM
ACT024814,A01081,CT000303,Email,Left VM,2025-05-07T19:17:04,CSM
ACT024815,A00062,CT000950,Call,Replied,2026-02-09T12:16:37,SDR
ACT024816,A00961,CT002071,Call,Left VM,2024-01-25T18:36:05,SDR
ACT024817,A00554,CT001162,Call,Follow-up Needed,2024-01-19T04:40:07,SDR
ACT024818,A00088,CT001516,Email,No Answer,2026-02-02T01:02:00,SDR
ACT024819,A01140,CT000811,Email,Booked Meeting,2024-06-14T11:04:50,AM
ACT024820,A00050,CT001821,Task,Replied,2024-02-06T13:51:23,AE
ACT024821,A00554,CT001333,Email,Replied,2025-08-28T09:28:56,CSM
ACT024822,A00102,CT000631,Email,Follow-up Needed,2026-01-11T13:44:11,AE
ACT024823,A00393,CT000636,Call,Left VM,2025-12-24T23:38:31,SDR
ACT024824,A00032,CT000907,Meeting,Follow-up Needed,2024-12-18T11:33:11,SDR
ACT024825,A00263,CT001112,Task,No Answer,2025-11-28T21:03:58,SDR
ACT024826,A00946,CT000955,Email,Left VM,2025-06-27T21:23:27,CSM
ACT024827,A00547,CT002063,Task,Follow-up Needed,2024-04-05T19:02:33,AM
ACT024828,A00273,CT000447,Meeting,Follow-up Needed,2026-02-02T12:17:16,CSM
ACT024829,A00899,CT000110,Call,Follow-up Needed,2024-06-03T20:48:17,AE
ACT024830,A00491,CT000463,Call,Booked Meeting,2024-05-15T19:03:53,AM
ACT024831,A00980,CT002137,Task,Connected,2025-10-10T19:01:37,AE
ACT024832,A01037,CT000965,Meeting,Follow-up Needed,2025-10-18T03:41:38,AM
ACT024833,A00374,CT000555,Call,Connected,2024-08-21T14:35:29,AM
ACT024834,A00665,CT001059,Task,Left VM,2025-12-31T14:23:26,AE
ACT024835,A00775,CT000001,Meeting,No Answer,2024-08-09T08:19:03,AM
ACT024836,A00030,CT000740,Meeting,No Answer,2024-09-25T17:12:42,SDR
ACT024837,A00563,CT001409,Call,Replied,2024-01-07T22:24:11,AM
ACT024838,A00986,CT000832,Meeting,Connected,2024-07-06T22:36:11,AM
ACT024839,A00273,CT000453,Email,Left VM,2024-05-07T12:40:23,AE
ACT024840,A00662,CT000107,Call,No Answer,2024-10-18T07:18:30,SDR
ACT024841,A00400,CT000841,Call,Booked Meeting,2025-04-05T15:36:37,AE
ACT024842,A00884,CT001266,Email,No Answer,2024-10-01T03:46:31,AM
ACT024843,A00107,CT002113,Meeting,No Answer,2025-07-14T20:05:22,AM
ACT024844,A01125,CT001920,Meeting,No Answer,2024-10-24T17:24:21,AE
ACT024845,A00239,CT001133,Call,Replied,2025-06-03T03:12:05,SDR
ACT024846,A00037,CT000191,Email,Replied,2025-11-13T18:06:39,AM
ACT024847,A00259,CT000579,Email,Replied,2024-06-19T08:09:03,AE
ACT024848,A01074,CT000140,Email,Replied,2024-12-07T03:08:18,AE
ACT024849,A00936,CT000886,Call,Replied,2024-07-27T19:19:44,AE
ACT024850,A00270,CT001996,Task,Connected,2024-04-25T12:06:01,SDR
ACT024851,A00049,CT000635,Call,Replied,2024-04-30T22:11:52,CSM
ACT024852,A00493,CT000452,Meeting,Follow-up Needed,2024-11-09T11:20:55,AM
ACT024853,A00735,CT000606,Call,Replied,2025-01-09T14:43:30,SDR
ACT024854,A00703,CT000890,Email,Replied,2024-07-15T12:23:58,AM
ACT024855,A01125,CT002124,Email,Booked Meeting,2025-11-03T01:30:06,CSM
ACT024856,A00523,CT000184,Email,Connected,2024-10-12T15:18:18,AM
